GEO_ID,NAME,B01003_001E,B01003_001M
8600000US29944,ZCTA5 29944,4243,543
8600000US29945,ZCTA5 29945,5640,996
8600000US30002,ZCTA5 30002,6054,575
8600000US30004,ZCTA5 30004,65294,1544
8600000US30005,ZCTA5 30005,39420,1213
8600000US30008,ZCTA5 30008,33637,1510
8600000US30009,ZCTA5 30009,17371,1363
8600000US30011,ZCTA5 30011,15806,1154
8600000US30012,ZCTA5 30012,28591,1427
8600000US30013,ZCTA5 30013,26555,1573
8600000US30014,ZCTA5 30014,38041,1850
8600000US30016,ZCTA5 30016,55279,1757
8600000US30017,ZCTA5 30017,23415,2109
8600000US30019,ZCTA5 30019,48782,2858
8600000US30021,ZCTA5 30021,23493,1347
8600000US30022,ZCTA5 30022,68945,1894
8600000US30024,ZCTA5 30024,79000,2018
8600000US30025,ZCTA5 30025,9679,686
8600000US30028,ZCTA5 30028,27120,1204
8600000US30030,ZCTA5 30030,30608,496
8600000US30032,ZCTA5 30032,47980,1435
8600000US30033,ZCTA5 30033,32847,1583
8600000US30034,ZCTA5 30034,48253,2112
8600000US30035,ZCTA5 30035,23223,1200
8600000US30038,ZCTA5 30038,39514,1356
8600000US30039,ZCTA5 30039,47778,1836
8600000US30040,ZCTA5 30040,72909,1154
8600000US30041,ZCTA5 30041,69117,1215
8600000US30043,ZCTA5 30043,91378,2195
8600000US30044,ZCTA5 30044,89139,2680
8600000US30045,ZCTA5 30045,43018,2762
8600000US30046,ZCTA5 30046,37338,908
8600000US30047,ZCTA5 30047,65937,1970
8600000US30052,ZCTA5 30052,68563,2390
8600000US30054,ZCTA5 30054,12318,1118
8600000US30055,ZCTA5 30055,3432,588
8600000US30056,ZCTA5 30056,2262,375
8600000US30058,ZCTA5 30058,59751,1994
8600000US30060,ZCTA5 30060,40290,1715
8600000US30062,ZCTA5 30062,65801,1470
8600000US30064,ZCTA5 30064,49256,1739
8600000US30066,ZCTA5 30066,55937,1910
8600000US30067,ZCTA5 30067,46536,1313
8600000US30068,ZCTA5 30068,32453,892
8600000US30070,ZCTA5 30070,426,170
8600000US30071,ZCTA5 30071,25386,1321
8600000US30072,ZCTA5 30072,730,195
8600000US30075,ZCTA5 30075,53779,1239
8600000US30076,ZCTA5 30076,46742,1464
8600000US30078,ZCTA5 30078,35601,2249
8600000US30079,ZCTA5 30079,3973,502
8600000US30080,ZCTA5 30080,57067,1525
8600000US30082,ZCTA5 30082,27840,1284
8600000US30083,ZCTA5 30083,57137,1993
8600000US30084,ZCTA5 30084,38374,1846
8600000US30087,ZCTA5 30087,39586,1623
8600000US30088,ZCTA5 30088,30132,1656
8600000US30092,ZCTA5 30092,36034,819
8600000US30093,ZCTA5 30093,56290,2241
8600000US30094,ZCTA5 30094,33579,1534
8600000US30096,ZCTA5 30096,68691,2106
8600000US30097,ZCTA5 30097,46609,2052
8600000US30101,ZCTA5 30101,59515,1834
8600000US30102,ZCTA5 30102,42278,1558
8600000US30103,ZCTA5 30103,15787,1100
8600000US30104,ZCTA5 30104,5136,842
8600000US30105,ZCTA5 30105,1781,295
8600000US30106,ZCTA5 30106,21718,1677
8600000US30107,ZCTA5 30107,13517,1244
8600000US30108,ZCTA5 30108,7755,644
8600000US30110,ZCTA5 30110,13835,844
8600000US30113,ZCTA5 30113,6273,698
8600000US30114,ZCTA5 30114,54709,2081
8600000US30115,ZCTA5 30115,42934,1796
8600000US30116,ZCTA5 30116,25169,1364
8600000US30117,ZCTA5 30117,35620,1219
8600000US30118,ZCTA5 30118,2096,235
8600000US30120,ZCTA5 30120,40945,1461
8600000US30121,ZCTA5 30121,24742,1549
8600000US30122,ZCTA5 30122,26015,1698
8600000US30124,ZCTA5 30124,2980,359
8600000US30125,ZCTA5 30125,24052,1094
8600000US30126,ZCTA5 30126,43486,2120
8600000US30127,ZCTA5 30127,70298,2585
8600000US30132,ZCTA5 30132,42607,2177
8600000US30134,ZCTA5 30134,43402,1731
8600000US30135,ZCTA5 30135,67710,2021
8600000US30137,ZCTA5 30137,1914,434
8600000US30139,ZCTA5 30139,3940,650
8600000US30141,ZCTA5 30141,23733,1533
8600000US30143,ZCTA5 30143,23206,956
8600000US30144,ZCTA5 30144,56781,2392
8600000US30145,ZCTA5 30145,7655,846
8600000US30147,ZCTA5 30147,5331,731
8600000US30148,ZCTA5 30148,762,435
8600000US30149,ZCTA5 30149,2004,292
8600000US30152,ZCTA5 30152,43030,1844
8600000US30153,ZCTA5 30153,18688,1787
8600000US30157,ZCTA5 30157,48978,2210
8600000US30161,ZCTA5 30161,34159,1313
8600000US30164,ZCTA5 30164,0,13
8600000US30165,ZCTA5 30165,41536,1114
8600000US30168,ZCTA5 30168,25803,1943
8600000US30170,ZCTA5 30170,2904,437
8600000US30171,ZCTA5 30171,3282,541
8600000US30173,ZCTA5 30173,5564,880
8600000US30175,ZCTA5 30175,5409,667
8600000US30176,ZCTA5 30176,6838,641
8600000US30177,ZCTA5 30177,1273,413
8600000US30178,ZCTA5 30178,3005,580
8600000US30179,ZCTA5 30179,18176,1694
8600000US30180,ZCTA5 30180,36888,1575
8600000US30182,ZCTA5 30182,2501,508
8600000US30183,ZCTA5 30183,6365,735
8600000US30184,ZCTA5 30184,6504,773
8600000US30185,ZCTA5 30185,4494,573
8600000US30187,ZCTA5 30187,7798,973
8600000US30188,ZCTA5 30188,64836,1702
8600000US30189,ZCTA5 30189,38809,1074
8600000US30204,ZCTA5 30204,13151,682
8600000US30205,ZCTA5 30205,2862,339
8600000US30206,ZCTA5 30206,3789,420
8600000US30213,ZCTA5 30213,33926,2800
8600000US30214,ZCTA5 30214,29577,1067
8600000US30215,ZCTA5 30215,36879,1226
8600000US30216,ZCTA5 30216,2361,458
8600000US30217,ZCTA5 30217,9537,405
8600000US30218,ZCTA5 30218,1868,453
8600000US30220,ZCTA5 30220,5642,755
8600000US30222,ZCTA5 30222,4089,622
8600000US30223,ZCTA5 30223,36501,1296
8600000US30224,ZCTA5 30224,26453,1175
8600000US30228,ZCTA5 30228,44031,2175
8600000US30230,ZCTA5 30230,9882,1017
8600000US30233,ZCTA5 30233,23821,1144
8600000US30234,ZCTA5 30234,1774,360
8600000US30236,ZCTA5 30236,51199,1926
8600000US30238,ZCTA5 30238,39084,1786
8600000US30240,ZCTA5 30240,29320,1128
8600000US30241,ZCTA5 30241,25283,1065
8600000US30248,ZCTA5 30248,26317,1588
8600000US30250,ZCTA5 30250,630,151
8600000US30251,ZCTA5 30251,2313,483
8600000US30252,ZCTA5 30252,48203,2175
8600000US30253,ZCTA5 30253,53958,2047
8600000US30256,ZCTA5 30256,3007,386
8600000US30257,ZCTA5 30257,4336,619
8600000US30258,ZCTA5 30258,3035,407
8600000US30259,ZCTA5 30259,3219,351
8600000US30260,ZCTA5 30260,25368,1574
8600000US30263,ZCTA5 30263,59799,1403
8600000US30265,ZCTA5 30265,35096,1514
8600000US30268,ZCTA5 30268,10298,960
8600000US30269,ZCTA5 30269,36489,347
8600000US30273,ZCTA5 30273,15015,1795
8600000US30274,ZCTA5 30274,35861,1885
8600000US30275,ZCTA5 30275,70,113
8600000US30276,ZCTA5 30276,16028,872
8600000US30277,ZCTA5 30277,23058,1052
8600000US30281,ZCTA5 30281,68456,2317
8600000US30284,ZCTA5 30284,103,65
8600000US30285,ZCTA5 30285,730,228
8600000US30286,ZCTA5 30286,22143,459
8600000US30288,ZCTA5 30288,8749,1162
8600000US30289,ZCTA5 30289,52,36
8600000US30290,ZCTA5 30290,8798,394
8600000US30291,ZCTA5 30291,21639,1408
8600000US30292,ZCTA5 30292,5650,795
8600000US30293,ZCTA5 30293,2609,474
8600000US30294,ZCTA5 30294,42484,2143
8600000US30295,ZCTA5 30295,4214,589
8600000US30296,ZCTA5 30296,28169,2031
8600000US30297,ZCTA5 30297,28966,1139
8600000US30303,ZCTA5 30303,6628,821
8600000US30305,ZCTA5 30305,24551,1175
8600000US30306,ZCTA5 30306,23973,945
8600000US30307,ZCTA5 30307,20036,752
8600000US30308,ZCTA5 30308,18839,1178
8600000US30309,ZCTA5 30309,26526,1153
8600000US30310,ZCTA5 30310,28664,1353
8600000US30311,ZCTA5 30311,36389,2115
8600000US30312,ZCTA5 30312,24782,1365
8600000US30313,ZCTA5 30313,11415,832
8600000US30314,ZCTA5 30314,24974,1325
8600000US30315,ZCTA5 30315,35143,1440
8600000US30316,ZCTA5 30316,33670,1242
8600000US30317,ZCTA5 30317,13820,617
8600000US30318,ZCTA5 30318,56109,2549
8600000US30319,ZCTA5 30319,43011,1144
8600000US30322,ZCTA5 30322,2780,263
8600000US30324,ZCTA5 30324,27806,1296
8600000US30326,ZCTA5 30326,6529,833
8600000US30327,ZCTA5 30327,22893,902
8600000US30328,ZCTA5 30328,38648,1100
8600000US30329,ZCTA5 30329,28383,1269
8600000US30331,ZCTA5 30331,66658,3015
8600000US30332,ZCTA5 30332,3034,359
8600000US30334,ZCTA5 30334,0,13
8600000US30336,ZCTA5 30336,274,119
8600000US30337,ZCTA5 30337,13962,584
8600000US30338,ZCTA5 30338,35903,962
8600000US30339,ZCTA5 30339,23960,1027
8600000US30340,ZCTA5 30340,27796,1609
8600000US30341,ZCTA5 30341,32601,1184
8600000US30342,ZCTA5 30342,30873,1378
8600000US30344,ZCTA5 30344,32690,603
8600000US30345,ZCTA5 30345,25797,1146
8600000US30346,ZCTA5 30346,4914,799
8600000US30349,ZCTA5 30349,74590,3417
8600000US30350,ZCTA5 30350,39075,1465
8600000US30354,ZCTA5 30354,15680,950
8600000US30360,ZCTA5 30360,15856,819
8600000US30363,ZCTA5 30363,3773,613
8600000US30401,ZCTA5 30401,13740,631
8600000US30410,ZCTA5 30410,1813,261
8600000US30411,ZCTA5 30411,5333,456
8600000US30412,ZCTA5 30412,65,35
8600000US30413,ZCTA5 30413,1818,344
8600000US30415,ZCTA5 30415,6765,721
8600000US30417,ZCTA5 30417,10768,296
8600000US30420,ZCTA5 30420,988,261
8600000US30421,ZCTA5 30421,2723,403
8600000US30423,ZCTA5 30423,222,161
8600000US30425,ZCTA5 30425,1458,331
8600000US30426,ZCTA5 30426,773,243
8600000US30427,ZCTA5 30427,12571,847
8600000US30428,ZCTA5 30428,2815,454
8600000US30429,ZCTA5 30429,168,113
8600000US30434,ZCTA5 30434,5331,531
8600000US30436,ZCTA5 30436,11879,727
8600000US30438,ZCTA5 30438,24,20
8600000US30439,ZCTA5 30439,10819,134
8600000US30441,ZCTA5 30441,1689,277
8600000US30442,ZCTA5 30442,7887,370
8600000US30445,ZCTA5 30445,3851,337
8600000US30446,ZCTA5 30446,1055,259
8600000US30448,ZCTA5 30448,80,68
8600000US30449,ZCTA5 30449,140,74
8600000US30450,ZCTA5 30450,2170,429
8600000US30451,ZCTA5 30451,42,26
8600000US30452,ZCTA5 30452,1576,296
8600000US30453,ZCTA5 30453,10936,681
8600000US30454,ZCTA5 30454,866,390
8600000US30455,ZCTA5 30455,544,193
8600000US30456,ZCTA5 30456,2099,415
8600000US30457,ZCTA5 30457,5816,374
8600000US30458,ZCTA5 30458,44329,1372
8600000US30460,ZCTA5 30460,2119,756
8600000US30461,ZCTA5 30461,13882,1039
8600000US30464,ZCTA5 30464,122,92
8600000US30467,ZCTA5 30467,12184,337
8600000US30470,ZCTA5 30470,337,173
8600000US30471,ZCTA5 30471,4744,477
8600000US30473,ZCTA5 30473,2442,357
8600000US30474,ZCTA5 30474,16913,803
8600000US30475,ZCTA5 30475,0,13
8600000US30477,ZCTA5 30477,2805,346
8600000US30501,ZCTA5 30501,31127,1712
8600000US30504,ZCTA5 30504,27202,1534
8600000US30506,ZCTA5 30506,43765,1598
8600000US30507,ZCTA5 30507,30499,1470
8600000US30510,ZCTA5 30510,8488,644
8600000US30511,ZCTA5 30511,3874,522
8600000US30512,ZCTA5 30512,21541,410
8600000US30513,ZCTA5 30513,12108,750
8600000US30516,ZCTA5 30516,2221,410
8600000US30517,ZCTA5 30517,15909,855
8600000US30518,ZCTA5 30518,53780,1657
8600000US30519,ZCTA5 30519,47685,2696
8600000US30520,ZCTA5 30520,5774,834
8600000US30521,ZCTA5 30521,5018,524
8600000US30522,ZCTA5 30522,987,308
8600000US30523,ZCTA5 30523,12465,848
8600000US30525,ZCTA5 30525,7730,544
8600000US30527,ZCTA5 30527,4321,498
8600000US30528,ZCTA5 30528,25280,526
8600000US30529,ZCTA5 30529,11358,588
8600000US30530,ZCTA5 30530,6887,765
8600000US30531,ZCTA5 30531,10924,774
8600000US30533,ZCTA5 30533,27113,714
8600000US30534,ZCTA5 30534,29530,825
8600000US30535,ZCTA5 30535,7984,602
8600000US30536,ZCTA5 30536,8864,1065
8600000US30537,ZCTA5 30537,1552,436
8600000US30538,ZCTA5 30538,3404,659
8600000US30540,ZCTA5 30540,19634,1037
8600000US30541,ZCTA5 30541,1498,363
8600000US30542,ZCTA5 30542,37185,1151
8600000US30543,ZCTA5 30543,4570,635
8600000US30545,ZCTA5 30545,929,292
8600000US30546,ZCTA5 30546,7199,410
8600000US30547,ZCTA5 30547,3057,345
8600000US30548,ZCTA5 30548,19796,1225
8600000US30549,ZCTA5 30549,25530,1052
8600000US30552,ZCTA5 30552,1741,274
8600000US30553,ZCTA5 30553,8009,530
8600000US30554,ZCTA5 30554,8126,626
8600000US30555,ZCTA5 30555,2400,396
8600000US30557,ZCTA5 30557,5076,747
8600000US30558,ZCTA5 30558,5322,659
8600000US30559,ZCTA5 30559,4740,605
8600000US30560,ZCTA5 30560,4772,543
8600000US30562,ZCTA5 30562,1326,331
8600000US30563,ZCTA5 30563,5973,643
8600000US30564,ZCTA5 30564,3844,710
8600000US30565,ZCTA5 30565,4614,546
8600000US30566,ZCTA5 30566,7710,808
8600000US30567,ZCTA5 30567,3820,753
8600000US30568,ZCTA5 30568,1348,259
8600000US30571,ZCTA5 30571,3459,392
8600000US30572,ZCTA5 30572,864,225
8600000US30573,ZCTA5 30573,46,35
8600000US30575,ZCTA5 30575,1800,545
8600000US30576,ZCTA5 30576,2574,361
8600000US30577,ZCTA5 30577,20814,912
8600000US30581,ZCTA5 30581,141,116
8600000US30582,ZCTA5 30582,4998,556
8600000US30601,ZCTA5 30601,24267,1334
8600000US30602,ZCTA5 30602,2952,345
8600000US30605,ZCTA5 30605,41593,1175
8600000US30606,ZCTA5 30606,45457,1622
8600000US30607,ZCTA5 30607,10474,905
8600000US30609,ZCTA5 30609,2308,316
8600000US30619,ZCTA5 30619,1141,255
8600000US30620,ZCTA5 30620,14228,1166
8600000US30621,ZCTA5 30621,5300,476
8600000US30622,ZCTA5 30622,11846,1166
8600000US30623,ZCTA5 30623,67,51
8600000US30624,ZCTA5 30624,3273,574
8600000US30625,ZCTA5 30625,2327,335
8600000US30627,ZCTA5 30627,2418,348
8600000US30628,ZCTA5 30628,7391,916
8600000US30629,ZCTA5 30629,4832,484
8600000US30630,ZCTA5 30630,2285,409
8600000US30631,ZCTA5 30631,1623,199
8600000US30633,ZCTA5 30633,8979,721
8600000US30634,ZCTA5 30634,1949,404
8600000US30635,ZCTA5 30635,14996,380
8600000US30641,ZCTA5 30641,1882,364
8600000US30642,ZCTA5 30642,12392,388
8600000US30643,ZCTA5 30643,15166,693
8600000US30646,ZCTA5 30646,6945,815
8600000US30648,ZCTA5 30648,3003,446
8600000US30650,ZCTA5 30650,12020,563
8600000US30655,ZCTA5 30655,26516,1209
8600000US30656,ZCTA5 30656,15284,1071
8600000US30660,ZCTA5 30660,1270,342
8600000US30662,ZCTA5 30662,8941,774
8600000US30663,ZCTA5 30663,3255,344
8600000US30664,ZCTA5 30664,19,14
8600000US30665,ZCTA5 30665,77,40
8600000US30666,ZCTA5 30666,10876,989
8600000US30667,ZCTA5 30667,855,219
8600000US30668,ZCTA5 30668,1650,220
8600000US30669,ZCTA5 30669,3263,395
8600000US30673,ZCTA5 30673,7180,338
8600000US30677,ZCTA5 30677,18450,966
8600000US30678,ZCTA5 30678,1383,216
8600000US30680,ZCTA5 30680,44800,1165
8600000US30683,ZCTA5 30683,6866,946
8600000US30701,ZCTA5 30701,40974,1261
8600000US30705,ZCTA5 30705,34031,553
8600000US30707,ZCTA5 30707,16593,929
8600000US30708,ZCTA5 30708,241,180
8600000US30710,ZCTA5 30710,7158,724
8600000US30711,ZCTA5 30711,3332,386
8600000US30720,ZCTA5 30720,27414,1510
8600000US30721,ZCTA5 30721,53960,1654
8600000US30725,ZCTA5 30725,4442,786
8600000US30726,ZCTA5 30726,0,13
8600000US30728,ZCTA5 30728,20426,1006
8600000US30730,ZCTA5 30730,1711,263
8600000US30731,ZCTA5 30731,2314,432
8600000US30733,ZCTA5 30733,2027,480
8600000US30734,ZCTA5 30734,3608,643
8600000US30735,ZCTA5 30735,6719,1106
8600000US30736,ZCTA5 30736,42604,1031
8600000US30738,ZCTA5 30738,3697,490
8600000US30739,ZCTA5 30739,7237,707
8600000US30740,ZCTA5 30740,8428,884
8600000US30741,ZCTA5 30741,28520,1385
8600000US30742,ZCTA5 30742,7882,469
8600000US30746,ZCTA5 30746,1025,348
8600000US30747,ZCTA5 30747,15902,575
8600000US30750,ZCTA5 30750,4558,474
8600000US30751,ZCTA5 30751,46,57
8600000US30752,ZCTA5 30752,8616,533
8600000US30753,ZCTA5 30753,6873,513
8600000US30755,ZCTA5 30755,9784,885
8600000US30756,ZCTA5 30756,143,124
8600000US30757,ZCTA5 30757,2061,493
8600000US30802,ZCTA5 30802,6173,917
8600000US30803,ZCTA5 30803,988,213
8600000US30805,ZCTA5 30805,2408,418
8600000US30807,ZCTA5 30807,83,46
8600000US30808,ZCTA5 30808,4157,592
8600000US30809,ZCTA5 30809,48525,1949
8600000US30810,ZCTA5 30810,2049,179
8600000US30812,ZCTA5 30812,413,319
8600000US30813,ZCTA5 30813,44459,2142
8600000US30814,ZCTA5 30814,8673,1021
8600000US30815,ZCTA5 30815,41629,1646
8600000US30816,ZCTA5 30816,1895,379
8600000US30817,ZCTA5 30817,7747,153
8600000US30818,ZCTA5 30818,648,236
8600000US30820,ZCTA5 30820,1032,231
8600000US30821,ZCTA5 30821,884,213
8600000US30822,ZCTA5 30822,600,257
8600000US30823,ZCTA5 30823,1469,347
8600000US30824,ZCTA5 30824,17266,633
8600000US30828,ZCTA5 30828,4052,262
8600000US30830,ZCTA5 30830,13927,718
8600000US30833,ZCTA5 30833,3589,476
8600000US30901,ZCTA5 30901,16338,1162
8600000US30903,ZCTA5 30903,791,398
8600000US30904,ZCTA5 30904,25175,1522
8600000US30905,ZCTA5 30905,7869,856
8600000US30906,ZCTA5 30906,59609,1982
8600000US30907,ZCTA5 30907,52252,2202
8600000US30909,ZCTA5 30909,41261,1587
8600000US30912,ZCTA5 30912,183,233
8600000US31001,ZCTA5 31001,4547,273
8600000US31002,ZCTA5 31002,3065,456
8600000US31003,ZCTA5 31003,87,46
8600000US31005,ZCTA5 31005,17961,1409
8600000US31006,ZCTA5 31006,4411,354
8600000US31007,ZCTA5 31007,1070,245
8600000US31008,ZCTA5 31008,18046,1170
8600000US31009,ZCTA5 31009,1260,274
8600000US31011,ZCTA5 31011,902,181
8600000US31012,ZCTA5 31012,2963,713
8600000US31014,ZCTA5 31014,13180,466
8600000US31015,ZCTA5 31015,21466,255
8600000US31016,ZCTA5 31016,2167,594
8600000US31017,ZCTA5 31017,1984,349
8600000US31018,ZCTA5 31018,2673,302
8600000US31019,ZCTA5 31019,2156,328
8600000US31020,ZCTA5 31020,1580,377
8600000US31021,ZCTA5 31021,27976,814
8600000US31022,ZCTA5 31022,1801,323
8600000US31023,ZCTA5 31023,14315,671
8600000US31024,ZCTA5 31024,20626,394
8600000US31025,ZCTA5 31025,879,224
8600000US31027,ZCTA5 31027,8803,800
8600000US31028,ZCTA5 31028,6406,421
8600000US31029,ZCTA5 31029,16322,787
8600000US31030,ZCTA5 31030,17926,824
8600000US31031,ZCTA5 31031,6780,820
8600000US31032,ZCTA5 31032,15580,827
8600000US31033,ZCTA5 31033,1937,576
8600000US31035,ZCTA5 31035,1098,243
8600000US31036,ZCTA5 31036,12077,655
8600000US31037,ZCTA5 31037,3838,663
8600000US31038,ZCTA5 31038,458,183
8600000US31039,ZCTA5 31039,0,13
8600000US31041,ZCTA5 31041,623,186
8600000US31042,ZCTA5 31042,1429,226
8600000US31044,ZCTA5 31044,3161,419
8600000US31045,ZCTA5 31045,13,19
8600000US31046,ZCTA5 31046,3348,641
8600000US31047,ZCTA5 31047,14908,1373
8600000US31049,ZCTA5 31049,1961,301
8600000US31050,ZCTA5 31050,843,302
8600000US31051,ZCTA5 31051,156,64
8600000US31052,ZCTA5 31052,9028,926
8600000US31054,ZCTA5 31054,1505,226
8600000US31055,ZCTA5 31055,8565,705
8600000US31057,ZCTA5 31057,2006,299
8600000US31058,ZCTA5 31058,1827,450
8600000US31060,ZCTA5 31060,1642,274
8600000US31061,ZCTA5 31061,43123,794
8600000US31062,ZCTA5 31062,477,268
8600000US31063,ZCTA5 31063,5006,393
8600000US31064,ZCTA5 31064,9478,448
8600000US31065,ZCTA5 31065,1169,312
8600000US31066,ZCTA5 31066,1291,307
8600000US31067,ZCTA5 31067,288,111
8600000US31068,ZCTA5 31068,5329,397
8600000US31069,ZCTA5 31069,20296,1084
8600000US31070,ZCTA5 31070,1179,330
8600000US31071,ZCTA5 31071,1297,217
8600000US31072,ZCTA5 31072,1278,230
8600000US31075,ZCTA5 31075,2978,547
8600000US31076,ZCTA5 31076,3124,358
8600000US31077,ZCTA5 31077,1363,247
8600000US31078,ZCTA5 31078,2861,422
8600000US31079,ZCTA5 31079,2212,249
8600000US31081,ZCTA5 31081,16,25
8600000US31082,ZCTA5 31082,9728,438
8600000US31083,ZCTA5 31083,386,148
8600000US31084,ZCTA5 31084,65,46
8600000US31085,ZCTA5 31085,1116,199
8600000US31087,ZCTA5 31087,8659,185
8600000US31088,ZCTA5 31088,57094,1517
8600000US31089,ZCTA5 31089,4427,364
8600000US31090,ZCTA5 31090,1072,221
8600000US31091,ZCTA5 31091,4376,215
8600000US31092,ZCTA5 31092,6843,449
8600000US31093,ZCTA5 31093,27313,1529
8600000US31094,ZCTA5 31094,1116,264
8600000US31096,ZCTA5 31096,7039,368
8600000US31097,ZCTA5 31097,1345,303
8600000US31098,ZCTA5 31098,3489,513
8600000US31201,ZCTA5 31201,8391,670
8600000US31204,ZCTA5 31204,29765,1264
8600000US31206,ZCTA5 31206,26216,1398
8600000US31207,ZCTA5 31207,1089,175
8600000US31210,ZCTA5 31210,34230,1443
8600000US31211,ZCTA5 31211,15261,1206
8600000US31213,ZCTA5 31213,0,13
8600000US31216,ZCTA5 31216,16802,893
8600000US31217,ZCTA5 31217,16484,1067
8600000US31220,ZCTA5 31220,14859,915
8600000US31301,ZCTA5 31301,3447,535
8600000US31302,ZCTA5 31302,7794,843
8600000US31303,ZCTA5 31303,2682,563
8600000US31304,ZCTA5 31304,35,51
8600000US31305,ZCTA5 31305,5409,553
8600000US31307,ZCTA5 31307,947,386
8600000US31308,ZCTA5 31308,7250,719
8600000US31309,ZCTA5 31309,923,282
8600000US31312,ZCTA5 31312,20873,1206
8600000US31313,ZCTA5 31313,40467,718
8600000US31314,ZCTA5 31314,1621,360
8600000US31315,ZCTA5 31315,8022,560
8600000US31316,ZCTA5 31316,14117,803
8600000US31318,ZCTA5 31318,387,299
8600000US31320,ZCTA5 31320,7769,573
8600000US31321,ZCTA5 31321,7947,1045
8600000US31322,ZCTA5 31322,26126,1363
8600000US31323,ZCTA5 31323,1257,215
8600000US31324,ZCTA5 31324,26684,637
8600000US31326,ZCTA5 31326,20933,887
8600000US31327,ZCTA5 31327,212,206
8600000US31328,ZCTA5 31328,3460,249
8600000US31329,ZCTA5 31329,10499,894
8600000US31331,ZCTA5 31331,8475,559
8600000US31401,ZCTA5 31401,19839,1003
8600000US31404,ZCTA5 31404,32816,1357
8600000US31405,ZCTA5 31405,37399,1550
8600000US31406,ZCTA5 31406,35227,1320
8600000US31407,ZCTA5 31407,13879,1224
8600000US31408,ZCTA5 31408,10371,485
8600000US31409,ZCTA5 31409,885,216
8600000US31410,ZCTA5 31410,24727,1020
8600000US31411,ZCTA5 31411,9076,461
8600000US31415,ZCTA5 31415,12209,932
8600000US31419,ZCTA5 31419,58800,2081
8600000US31501,ZCTA5 31501,15441,782
8600000US31503,ZCTA5 31503,20344,1306
8600000US31510,ZCTA5 31510,9730,383
8600000US31512,ZCTA5 31512,2153,601
8600000US31513,ZCTA5 31513,16105,365
8600000US31516,ZCTA5 31516,14953,516
8600000US31518,ZCTA5 31518,933,252
8600000US31519,ZCTA5 31519,3562,476
8600000US31520,ZCTA5 31520,22847,1190
8600000US31522,ZCTA5 31522,16745,608
8600000US31523,ZCTA5 31523,13651,859
8600000US31524,ZCTA5 31524,0,13
8600000US31525,ZCTA5 31525,30257,1263
8600000US31527,ZCTA5 31527,883,320
8600000US31532,ZCTA5 31532,565,184
8600000US31533,ZCTA5 31533,17087,1023
8600000US31535,ZCTA5 31535,10893,1112
8600000US31537,ZCTA5 31537,10858,550
8600000US31539,ZCTA5 31539,14733,255
8600000US31542,ZCTA5 31542,2805,718
8600000US31543,ZCTA5 31543,4242,765
8600000US31544,ZCTA5 31544,770,243
8600000US31545,ZCTA5 31545,16119,829
8600000US31546,ZCTA5 31546,8415,689
8600000US31547,ZCTA5 31547,1262,226
8600000US31548,ZCTA5 31548,21680,613
8600000US31549,ZCTA5 31549,2143,518
8600000US31550,ZCTA5 31550,796,445
8600000US31551,ZCTA5 31551,848,284
8600000US31552,ZCTA5 31552,1194,521
8600000US31553,ZCTA5 31553,4660,618
8600000US31554,ZCTA5 31554,8293,827
8600000US31555,ZCTA5 31555,2451,408
8600000US31556,ZCTA5 31556,94,52
8600000US31557,ZCTA5 31557,3296,459
8600000US31558,ZCTA5 31558,21586,395
8600000US31560,ZCTA5 31560,2448,279
8600000US31561,ZCTA5 31561,47,59
8600000US31562,ZCTA5 31562,2478,481
8600000US31563,ZCTA5 31563,1369,321
8600000US31565,ZCTA5 31565,2009,304
8600000US31566,ZCTA5 31566,4787,862
8600000US31567,ZCTA5 31567,768,417
8600000US31568,ZCTA5 31568,609,187
8600000US31569,ZCTA5 31569,5789,522
8600000US31601,ZCTA5 31601,30597,1650
8600000US31602,ZCTA5 31602,36626,1489
8600000US31605,ZCTA5 31605,23437,919
8600000US31606,ZCTA5 31606,3743,571
8600000US31620,ZCTA5 31620,10835,478
8600000US31622,ZCTA5 31622,1904,284
8600000US31623,ZCTA5 31623,94,58
8600000US31624,ZCTA5 31624,1332,256
8600000US31625,ZCTA5 31625,1008,311
8600000US31626,ZCTA5 31626,3416,331
8600000US31627,ZCTA5 31627,257,74
8600000US31629,ZCTA5 31629,956,444
8600000US31630,ZCTA5 31630,448,205
8600000US31631,ZCTA5 31631,456,150
8600000US31632,ZCTA5 31632,13483,920
8600000US31634,ZCTA5 31634,5726,292
8600000US31635,ZCTA5 31635,6774,548
8600000US31636,ZCTA5 31636,11005,874
8600000US31637,ZCTA5 31637,2900,418
8600000US31638,ZCTA5 31638,1047,351
8600000US31639,ZCTA5 31639,9943,474
8600000US31641,ZCTA5 31641,1872,456
8600000US31642,ZCTA5 31642,4804,314
8600000US31643,ZCTA5 31643,8344,608
8600000US31645,ZCTA5 31645,5048,672
8600000US31647,ZCTA5 31647,3781,473
8600000US31648,ZCTA5 31648,828,176
8600000US31649,ZCTA5 31649,1091,258
8600000US31650,ZCTA5 31650,3982,571
8600000US31698,ZCTA5 31698,744,278
8600000US31699,ZCTA5 31699,685,157
8600000US31701,ZCTA5 31701,18699,966
8600000US31705,ZCTA5 31705,31935,1435
8600000US31707,ZCTA5 31707,25405,1377
8600000US31709,ZCTA5 31709,15802,820
8600000US31711,ZCTA5 31711,715,213
8600000US31712,ZCTA5 31712,1056,233
