GEO_ID,NAME,B01003_001E,B01003_001M
860Z200US00741,ZCTA5 00741,3899,572
860Z200US00745,ZCTA5 00745,48282,333
860Z200US00751,ZCTA5 00751,19768,1036
860Z200US00754,ZCTA5 00754,37012,340
860Z200US00757,ZCTA5 00757,20366,151
860Z200US00765,ZCTA5 00765,8317,*****
860Z200US00766,ZCTA5 00766,22416,67
860Z200US00767,ZCTA5 00767,31450,205
860Z200US00769,ZCTA5 00769,35126,276
860Z200US00771,ZCTA5 00771,34882,704
860Z200US00772,ZCTA5 00772,18148,678
860Z200US00773,ZCTA5 00773,17917,*****
860Z200US00775,ZCTA5 00775,1293,246
860Z200US00777,ZCTA5 00777,38267,525
860Z200US00778,ZCTA5 00778,41026,310
860Z200US00780,ZCTA5 00780,12975,1417
860Z200US00782,ZCTA5 00782,18664,476
860Z200US00783,ZCTA5 00783,34329,388
860Z200US00784,ZCTA5 00784,36965,290
860Z200US00786,ZCTA5 00786,151,145
860Z200US00791,ZCTA5 00791,47335,881
860Z200US00794,ZCTA5 00794,28432,433
860Z200US00795,ZCTA5 00795,44055,760
860Z200US00901,ZCTA5 00901,8098,815
860Z200US00906,ZCTA5 00906,171,114
860Z200US00907,ZCTA5 00907,16620,1357
860Z200US00909,ZCTA5 00909,5007,740
860Z200US00911,ZCTA5 00911,7347,799
860Z200US00912,ZCTA5 00912,6233,731
860Z200US00913,ZCTA5 00913,7460,882
860Z200US00915,ZCTA5 00915,25585,1498
860Z200US00917,ZCTA5 00917,18504,1668
860Z200US00918,ZCTA5 00918,15393,1581
860Z200US00920,ZCTA5 00920,17249,1129
860Z200US00921,ZCTA5 00921,32958,2065
860Z200US00923,ZCTA5 00923,25915,1884
860Z200US00924,ZCTA5 00924,48016,2204
860Z200US00925,ZCTA5 00925,6128,912
860Z200US00926,ZCTA5 00926,94560,3241
860Z200US00927,ZCTA5 00927,13662,1374
860Z200US00934,ZCTA5 00934,124,140
860Z200US00949,ZCTA5 00949,69785,1119
860Z200US00950,ZCTA5 00950,0,15
860Z200US00951,ZCTA5 00951,376,132
860Z200US00952,ZCTA5 00952,7727,933
860Z200US00953,ZCTA5 00953,67606,877
860Z200US00956,ZCTA5 00956,64939,1981
860Z200US00957,ZCTA5 00957,41162,1754
860Z200US00959,ZCTA5 00959,47783,1974
860Z200US00960,ZCTA5 00960,3380,406
860Z200US00961,ZCTA5 00961,30842,1794
860Z200US00962,ZCTA5 00962,20066,490
860Z200US00965,ZCTA5 00965,5392,730
860Z200US00966,ZCTA5 00966,15737,1438
860Z200US00968,ZCTA5 00968,3683,495
860Z200US00969,ZCTA5 00969,42144,2049
860Z200US00971,ZCTA5 00971,27048,1981
860Z200US00976,ZCTA5 00976,61869,1493
860Z200US00979,ZCTA5 00979,17313,1311
860Z200US00982,ZCTA5 00982,14151,1168
860Z200US00983,ZCTA5 00983,32747,1716
860Z200US00985,ZCTA5 00985,32261,1711
860Z200US00987,ZCTA5 00987,54950,2005
860Z200US01001,ZCTA5 01001,16088,845
860Z200US01002,ZCTA5 01002,27323,764
860Z200US01003,ZCTA5 01003,13711,727
860Z200US01005,ZCTA5 01005,4947,373
860Z200US01007,ZCTA5 01007,15304,67
860Z200US01008,ZCTA5 01008,1171,167
860Z200US01009,ZCTA5 01009,800,301
860Z200US01010,ZCTA5 01010,3703,23
860Z200US01011,ZCTA5 01011,1332,265
860Z200US01012,ZCTA5 01012,503,116
860Z200US01013,ZCTA5 01013,22709,1240
860Z200US01020,ZCTA5 01020,30704,1342
860Z200US01022,ZCTA5 01022,2235,463
860Z200US01026,ZCTA5 01026,1071,231
860Z200US01027,ZCTA5 01027,17708,152
860Z200US01028,ZCTA5 01028,16386,38
860Z200US01029,ZCTA5 01029,511,152
860Z200US01030,ZCTA5 01030,12627,847
860Z200US01031,ZCTA5 01031,1577,225
860Z200US01032,ZCTA5 01032,430,100
860Z200US01033,ZCTA5 01033,6110,23
860Z200US01034,ZCTA5 01034,1991,224
860Z200US01035,ZCTA5 01035,5293,16
860Z200US01036,ZCTA5 01036,4991,20
860Z200US01037,ZCTA5 01037,692,201
860Z200US01038,ZCTA5 01038,2601,278
860Z200US01039,ZCTA5 01039,1675,241
860Z200US01040,ZCTA5 01040,38480,32
860Z200US01050,ZCTA5 01050,2593,308
860Z200US01053,ZCTA5 01053,2016,587
860Z200US01054,ZCTA5 01054,1794,175
860Z200US01056,ZCTA5 01056,21050,36
860Z200US01057,ZCTA5 01057,8288,155
860Z200US01060,ZCTA5 01060,14975,684
860Z200US01062,ZCTA5 01062,9835,710
860Z200US01063,ZCTA5 01063,2532,382
860Z200US01066,ZCTA5 01066,51,43
860Z200US01068,ZCTA5 01068,1621,110
860Z200US01069,ZCTA5 01069,8870,515
860Z200US01070,ZCTA5 01070,621,95
860Z200US01071,ZCTA5 01071,1280,266
860Z200US01072,ZCTA5 01072,1374,162
860Z200US01073,ZCTA5 01073,6158,19
860Z200US01074,ZCTA5 01074,584,372
860Z200US01075,ZCTA5 01075,18051,23
860Z200US01077,ZCTA5 01077,9292,22
860Z200US01079,ZCTA5 01079,521,186
860Z200US01080,ZCTA5 01080,2276,507
860Z200US01081,ZCTA5 01081,1748,231
860Z200US01082,ZCTA5 01082,10441,113
860Z200US01083,ZCTA5 01083,2701,560
860Z200US01084,ZCTA5 01084,101,56
860Z200US01085,ZCTA5 01085,41715,155
860Z200US01088,ZCTA5 01088,663,275
860Z200US01089,ZCTA5 01089,28814,48
860Z200US01092,ZCTA5 01092,1248,316
860Z200US01093,ZCTA5 01093,157,70
860Z200US01094,ZCTA5 01094,70,47
860Z200US01095,ZCTA5 01095,14737,93
860Z200US01096,ZCTA5 01096,2413,282
860Z200US01097,ZCTA5 01097,64,41
860Z200US01098,ZCTA5 01098,1042,126
860Z200US01103,ZCTA5 01103,2168,288
860Z200US01104,ZCTA5 01104,23226,1819
860Z200US01105,ZCTA5 01105,12527,1525
860Z200US01106,ZCTA5 01106,16150,188
860Z200US01107,ZCTA5 01107,12387,1461
860Z200US01108,ZCTA5 01108,26257,1801
860Z200US01109,ZCTA5 01109,31242,1929
860Z200US01118,ZCTA5 01118,15073,1082
860Z200US01119,ZCTA5 01119,13803,1276
860Z200US01128,ZCTA5 01128,3232,842
860Z200US01129,ZCTA5 01129,5916,573
860Z200US01144,ZCTA5 01144,0,13
860Z200US01151,ZCTA5 01151,9640,851
860Z200US01201,ZCTA5 01201,45372,340
860Z200US01220,ZCTA5 01220,8161,28
860Z200US01222,ZCTA5 01222,754,259
860Z200US01223,ZCTA5 01223,2658,263
860Z200US01224,ZCTA5 01224,186,102
860Z200US01225,ZCTA5 01225,3243,16
860Z200US01226,ZCTA5 01226,6356,19
860Z200US01229,ZCTA5 01229,142,84
860Z200US01230,ZCTA5 01230,9139,571
860Z200US01235,ZCTA5 01235,2610,276
860Z200US01236,ZCTA5 01236,1632,354
860Z200US01237,ZCTA5 01237,2332,316
860Z200US01238,ZCTA5 01238,5626,467
860Z200US01240,ZCTA5 01240,4926,283
860Z200US01242,ZCTA5 01242,279,243
860Z200US01243,ZCTA5 01243,163,63
860Z200US01244,ZCTA5 01244,164,98
860Z200US01245,ZCTA5 01245,771,184
860Z200US01247,ZCTA5 01247,15405,228
860Z200US01253,ZCTA5 01253,879,157
860Z200US01254,ZCTA5 01254,995,156
860Z200US01255,ZCTA5 01255,865,157
860Z200US01256,ZCTA5 01256,708,132
860Z200US01257,ZCTA5 01257,2034,321
860Z200US01258,ZCTA5 01258,161,39
860Z200US01259,ZCTA5 01259,720,207
860Z200US01260,ZCTA5 01260,331,444
860Z200US01262,ZCTA5 01262,1627,298
860Z200US01264,ZCTA5 01264,252,83
860Z200US01266,ZCTA5 01266,920,144
860Z200US01267,ZCTA5 01267,8166,102
860Z200US01270,ZCTA5 01270,949,200
860Z200US01301,ZCTA5 01301,17901,89
860Z200US01330,ZCTA5 01330,1542,188
860Z200US01331,ZCTA5 01331,13870,261
860Z200US01337,ZCTA5 01337,2492,249
860Z200US01338,ZCTA5 01338,97,59
860Z200US01339,ZCTA5 01339,1493,182
860Z200US01340,ZCTA5 01340,1818,231
860Z200US01341,ZCTA5 01341,1658,172
860Z200US01342,ZCTA5 01342,1135,280
860Z200US01343,ZCTA5 01343,152,70
860Z200US01344,ZCTA5 01344,1697,198
860Z200US01346,ZCTA5 01346,407,112
860Z200US01347,ZCTA5 01347,207,190
860Z200US01349,ZCTA5 01349,715,196
860Z200US01350,ZCTA5 01350,114,61
860Z200US01351,ZCTA5 01351,2725,438
860Z200US01354,ZCTA5 01354,1708,238
860Z200US01355,ZCTA5 01355,1010,223
860Z200US01360,ZCTA5 01360,2899,19
860Z200US01364,ZCTA5 01364,7684,43
860Z200US01366,ZCTA5 01366,1141,135
860Z200US01367,ZCTA5 01367,473,89
860Z200US01368,ZCTA5 01368,1461,289
860Z200US01370,ZCTA5 01370,3690,308
860Z200US01373,ZCTA5 01373,5076,365
860Z200US01375,ZCTA5 01375,3667,22
860Z200US01376,ZCTA5 01376,4968,384
860Z200US01378,ZCTA5 01378,762,110
860Z200US01379,ZCTA5 01379,819,138
860Z200US01380,ZCTA5 01380,47,43
860Z200US01420,ZCTA5 01420,41766,62
860Z200US01430,ZCTA5 01430,6316,58
860Z200US01431,ZCTA5 01431,3189,28
860Z200US01432,ZCTA5 01432,7912,264
860Z200US01434,ZCTA5 01434,2245,414
860Z200US01436,ZCTA5 01436,3673,807
860Z200US01438,ZCTA5 01438,365,372
860Z200US01440,ZCTA5 01440,21310,137
860Z200US01450,ZCTA5 01450,11218,59
860Z200US01451,ZCTA5 01451,5068,346
860Z200US01452,ZCTA5 01452,4338,18
860Z200US01453,ZCTA5 01453,43478,66
860Z200US01460,ZCTA5 01460,10063,22
860Z200US01462,ZCTA5 01462,11657,53
860Z200US01463,ZCTA5 01463,11707,67
860Z200US01464,ZCTA5 01464,7400,25
860Z200US01468,ZCTA5 01468,4058,758
860Z200US01469,ZCTA5 01469,7479,318
860Z200US01473,ZCTA5 01473,8148,17
860Z200US01474,ZCTA5 01474,1665,320
860Z200US01475,ZCTA5 01475,10292,53
860Z200US01501,ZCTA5 01501,16684,75
860Z200US01503,ZCTA5 01503,3326,29
860Z200US01504,ZCTA5 01504,9188,23
860Z200US01505,ZCTA5 01505,4810,23
860Z200US01506,ZCTA5 01506,3435,24
860Z200US01507,ZCTA5 01507,13312,23
860Z200US01510,ZCTA5 01510,15221,40
860Z200US01515,ZCTA5 01515,2040,235
860Z200US01516,ZCTA5 01516,9186,343
860Z200US01518,ZCTA5 01518,3299,472
860Z200US01519,ZCTA5 01519,7626,794
860Z200US01520,ZCTA5 01520,16752,385
860Z200US01521,ZCTA5 01521,2591,14
860Z200US01522,ZCTA5 01522,2907,385
860Z200US01523,ZCTA5 01523,8359,111
860Z200US01524,ZCTA5 01524,6296,699
860Z200US01525,ZCTA5 01525,31,52
860Z200US01527,ZCTA5 01527,13827,53
860Z200US01529,ZCTA5 01529,3166,38
860Z200US01531,ZCTA5 01531,1052,152
860Z200US01532,ZCTA5 01532,15605,36
860Z200US01534,ZCTA5 01534,6169,682
860Z200US01535,ZCTA5 01535,4757,25
860Z200US01536,ZCTA5 01536,7141,789
860Z200US01537,ZCTA5 01537,1775,538
860Z200US01540,ZCTA5 01540,11529,543
860Z200US01541,ZCTA5 01541,3502,25
860Z200US01542,ZCTA5 01542,2667,561
860Z200US01543,ZCTA5 01543,8988,18
860Z200US01545,ZCTA5 01545,38291,66
860Z200US01550,ZCTA5 01550,17643,44
860Z200US01560,ZCTA5 01560,4773,469
860Z200US01561,ZCTA5 01561,69,109
860Z200US01562,ZCTA5 01562,11963,19
860Z200US01564,ZCTA5 01564,8015,14
860Z200US01566,ZCTA5 01566,6507,474
860Z200US01568,ZCTA5 01568,7826,153
860Z200US01569,ZCTA5 01569,13948,344
860Z200US01570,ZCTA5 01570,17664,31
860Z200US01571,ZCTA5 01571,11890,21
860Z200US01581,ZCTA5 01581,21213,44
860Z200US01583,ZCTA5 01583,7607,88
860Z200US01585,ZCTA5 01585,4864,499
860Z200US01588,ZCTA5 01588,10206,707
860Z200US01590,ZCTA5 01590,9219,130
860Z200US01602,ZCTA5 01602,26711,1674
860Z200US01603,ZCTA5 01603,20184,1467
860Z200US01604,ZCTA5 01604,40961,1887
860Z200US01605,ZCTA5 01605,30353,1828
860Z200US01606,ZCTA5 01606,22883,1417
860Z200US01607,ZCTA5 01607,8836,1112
860Z200US01608,ZCTA5 01608,4782,873
860Z200US01609,ZCTA5 01609,23509,1756
860Z200US01610,ZCTA5 01610,26057,1582
860Z200US01611,ZCTA5 01611,2209,404
860Z200US01612,ZCTA5 01612,5005,19
860Z200US01701,ZCTA5 01701,33319,1388
860Z200US01702,ZCTA5 01702,38842,1392
860Z200US01718,ZCTA5 01718,767,339
860Z200US01719,ZCTA5 01719,5471,27
860Z200US01720,ZCTA5 01720,23107,347
860Z200US01721,ZCTA5 01721,18646,36
860Z200US01730,ZCTA5 01730,14233,46
860Z200US01731,ZCTA5 01731,1917,494
860Z200US01740,ZCTA5 01740,5606,32
860Z200US01741,ZCTA5 01741,5215,27
860Z200US01742,ZCTA5 01742,18393,79
860Z200US01745,ZCTA5 01745,538,176
860Z200US01746,ZCTA5 01746,14386,268
860Z200US01747,ZCTA5 01747,6012,16
860Z200US01748,ZCTA5 01748,18501,27
860Z200US01749,ZCTA5 01749,20032,24
860Z200US01752,ZCTA5 01752,41505,23
860Z200US01754,ZCTA5 01754,10702,22
860Z200US01756,ZCTA5 01756,6212,31
860Z200US01757,ZCTA5 01757,30294,160
860Z200US01760,ZCTA5 01760,36354,130
860Z200US01770,ZCTA5 01770,4406,21
860Z200US01772,ZCTA5 01772,9842,177
860Z200US01773,ZCTA5 01773,5155,492
860Z200US01775,ZCTA5 01775,7130,22
860Z200US01776,ZCTA5 01776,18912,36
860Z200US01778,ZCTA5 01778,14060,99
860Z200US01801,ZCTA5 01801,40967,31
860Z200US01803,ZCTA5 01803,26234,24
860Z200US01810,ZCTA5 01810,35600,240
860Z200US01821,ZCTA5 01821,31499,1054
860Z200US01824,ZCTA5 01824,26574,959
860Z200US01826,ZCTA5 01826,32313,111
860Z200US01827,ZCTA5 01827,3369,29
860Z200US01830,ZCTA5 01830,27403,1253
860Z200US01832,ZCTA5 01832,25526,1350
860Z200US01833,ZCTA5 01833,8384,52
860Z200US01834,ZCTA5 01834,6739,18
860Z200US01835,ZCTA5 01835,14164,988
860Z200US01840,ZCTA5 01840,6814,772
860Z200US01841,ZCTA5 01841,53180,1576
860Z200US01843,ZCTA5 01843,27804,1577
860Z200US01844,ZCTA5 01844,52502,88
860Z200US01845,ZCTA5 01845,31394,243
860Z200US01850,ZCTA5 01850,16438,1426
860Z200US01851,ZCTA5 01851,32469,1606
860Z200US01852,ZCTA5 01852,36740,1616
860Z200US01854,ZCTA5 01854,29157,1639
860Z200US01860,ZCTA5 01860,6698,21
860Z200US01862,ZCTA5 01862,10719,1075
860Z200US01863,ZCTA5 01863,9697,957
860Z200US01864,ZCTA5 01864,15549,30
860Z200US01867,ZCTA5 01867,25511,47
860Z200US01876,ZCTA5 01876,30930,180
860Z200US01879,ZCTA5 01879,12454,87
860Z200US01880,ZCTA5 01880,27179,158
860Z200US01886,ZCTA5 01886,24535,27
860Z200US01887,ZCTA5 01887,23311,24
860Z200US01890,ZCTA5 01890,22875,34
860Z200US01901,ZCTA5 01901,2291,582
860Z200US01902,ZCTA5 01902,51008,2096
860Z200US01904,ZCTA5 01904,19912,1627
860Z200US01905,ZCTA5 01905,26962,1769
860Z200US01906,ZCTA5 01906,28521,24
860Z200US01907,ZCTA5 01907,15183,153
860Z200US01908,ZCTA5 01908,3354,17
860Z200US01913,ZCTA5 01913,17286,24
860Z200US01915,ZCTA5 01915,41545,648
860Z200US01921,ZCTA5 01921,8265,50
860Z200US01922,ZCTA5 01922,3929,638
860Z200US01923,ZCTA5 01923,27789,63
860Z200US01929,ZCTA5 01929,3650,45
860Z200US01930,ZCTA5 01930,29814,25
860Z200US01937,ZCTA5 01937,177,43
860Z200US01938,ZCTA5 01938,13740,33
860Z200US01940,ZCTA5 01940,13023,95
860Z200US01944,ZCTA5 01944,5382,27
860Z200US01945,ZCTA5 01945,20397,33
860Z200US01949,ZCTA5 01949,9726,26
860Z200US01950,ZCTA5 01950,18282,23
860Z200US01951,ZCTA5 01951,2816,633
860Z200US01952,ZCTA5 01952,9152,25
860Z200US01960,ZCTA5 01960,54051,124
860Z200US01965,ZCTA5 01965,903,646
860Z200US01966,ZCTA5 01966,7014,15
860Z200US01969,ZCTA5 01969,6135,39
860Z200US01970,ZCTA5 01970,44372,123
860Z200US01982,ZCTA5 01982,7641,44
860Z200US01983,ZCTA5 01983,6530,21
860Z200US01984,ZCTA5 01984,5006,19
860Z200US01985,ZCTA5 01985,4500,17
860Z200US02019,ZCTA5 02019,16934,42
860Z200US02021,ZCTA5 02021,24122,32
860Z200US02025,ZCTA5 02025,8295,26
860Z200US02026,ZCTA5 02026,25308,27
860Z200US02030,ZCTA5 02030,5894,22
860Z200US02032,ZCTA5 02032,4878,696
860Z200US02035,ZCTA5 02035,18431,22
860Z200US02038,ZCTA5 02038,33057,57
860Z200US02043,ZCTA5 02043,24061,22
860Z200US02045,ZCTA5 02045,10120,27
860Z200US02047,ZCTA5 02047,187,168
860Z200US02048,ZCTA5 02048,23768,26
860Z200US02050,ZCTA5 02050,25841,79
860Z200US02052,ZCTA5 02052,12775,21
860Z200US02053,ZCTA5 02053,13610,267
860Z200US02054,ZCTA5 02054,8481,30
860Z200US02056,ZCTA5 02056,11531,46
860Z200US02061,ZCTA5 02061,11258,19
860Z200US02062,ZCTA5 02062,31256,29
860Z200US02066,ZCTA5 02066,18781,181
860Z200US02067,ZCTA5 02067,18477,36
860Z200US02071,ZCTA5 02071,1248,747
860Z200US02072,ZCTA5 02072,29028,57
860Z200US02081,ZCTA5 02081,20287,919
860Z200US02090,ZCTA5 02090,16066,39
860Z200US02093,ZCTA5 02093,12077,50
860Z200US02108,ZCTA5 02108,4225,574
860Z200US02109,ZCTA5 02109,3627,594
860Z200US02110,ZCTA5 02110,2307,451
860Z200US02111,ZCTA5 02111,7841,850
860Z200US02113,ZCTA5 02113,6726,786
860Z200US02114,ZCTA5 02114,13401,995
860Z200US02115,ZCTA5 02115,28559,1762
860Z200US02116,ZCTA5 02116,22587,1089
860Z200US02118,ZCTA5 02118,27718,1402
860Z200US02119,ZCTA5 02119,28307,1685
860Z200US02120,ZCTA5 02120,15082,1569
860Z200US02121,ZCTA5 02121,29888,2160
860Z200US02122,ZCTA5 02122,23747,1961
860Z200US02124,ZCTA5 02124,56070,2548
860Z200US02125,ZCTA5 02125,32614,1551
860Z200US02126,ZCTA5 02126,25572,1706
860Z200US02127,ZCTA5 02127,35266,1824
860Z200US02128,ZCTA5 02128,45501,2397
860Z200US02129,ZCTA5 02129,20411,1065
860Z200US02130,ZCTA5 02130,41112,1853
860Z200US02131,ZCTA5 02131,32609,1632
860Z200US02132,ZCTA5 02132,26437,1405
860Z200US02133,ZCTA5 02133,0,13
860Z200US02134,ZCTA5 02134,18437,1569
860Z200US02135,ZCTA5 02135,45024,2122
860Z200US02136,ZCTA5 02136,40947,2096
860Z200US02138,ZCTA5 02138,39370,1733
860Z200US02139,ZCTA5 02139,39707,1166
860Z200US02140,ZCTA5 02140,20060,1215
860Z200US02141,ZCTA5 02141,13953,926
860Z200US02142,ZCTA5 02142,4172,532
860Z200US02143,ZCTA5 02143,25264,1183
860Z200US02144,ZCTA5 02144,25367,1411
860Z200US02145,ZCTA5 02145,27359,1100
860Z200US02148,ZCTA5 02148,65386,215
860Z200US02149,ZCTA5 02149,48584,227
860Z200US02150,ZCTA5 02150,40009,53
860Z200US02151,ZCTA5 02151,60736,97
860Z200US02152,ZCTA5 02152,19088,22
860Z200US02155,ZCTA5 02155,62996,430
860Z200US02163,ZCTA5 02163,2198,338
860Z200US02169,ZCTA5 02169,60459,1479
860Z200US02170,ZCTA5 02170,20130,1241
860Z200US02171,ZCTA5 02171,19923,1107
860Z200US02176,ZCTA5 02176,29401,163
860Z200US02180,ZCTA5 02180,23077,30
860Z200US02184,ZCTA5 02184,38712,30
860Z200US02186,ZCTA5 02186,28414,59
860Z200US02188,ZCTA5 02188,16169,1188
860Z200US02189,ZCTA5 02189,15265,996
860Z200US02190,ZCTA5 02190,17927,978
860Z200US02191,ZCTA5 02191,7856,641
860Z200US02199,ZCTA5 02199,1232,275
860Z200US02203,ZCTA5 02203,0,13
860Z200US02205,ZCTA5 02205,0,13
860Z200US02210,ZCTA5 02210,4830,442
860Z200US02215,ZCTA5 02215,25856,1230
860Z200US02301,ZCTA5 02301,68571,1698
860Z200US02302,ZCTA5 02302,35645,1698
860Z200US02322,ZCTA5 02322,4740,25
860Z200US02324,ZCTA5 02324,25245,348
860Z200US02325,ZCTA5 02325,3082,358
860Z200US02330,ZCTA5 02330,11641,26
860Z200US02332,ZCTA5 02332,16004,37
860Z200US02333,ZCTA5 02333,14403,98
860Z200US02338,ZCTA5 02338,7737,25
860Z200US02339,ZCTA5 02339,14742,24
860Z200US02341,ZCTA5 02341,10419,120
860Z200US02343,ZCTA5 02343,11309,60
860Z200US02346,ZCTA5 02346,24219,40
860Z200US02347,ZCTA5 02347,11514,28
860Z200US02350,ZCTA5 02350,182,118
860Z200US02351,ZCTA5 02351,16974,26
860Z200US02356,ZCTA5 02356,11943,749
860Z200US02357,ZCTA5 02357,1582,401
860Z200US02359,ZCTA5 02359,18329,24
860Z200US02360,ZCTA5 02360,60793,63
860Z200US02364,ZCTA5 02364,13618,22
860Z200US02366,ZCTA5 02366,194,51
860Z200US02367,ZCTA5 02367,2934,26
860Z200US02368,ZCTA5 02368,34696,70
860Z200US02370,ZCTA5 02370,17774,25
860Z200US02375,ZCTA5 02375,11437,738
860Z200US02379,ZCTA5 02379,7622,35
860Z200US02382,ZCTA5 02382,15116,28
860Z200US02420,ZCTA5 02420,15451,828
860Z200US02421,ZCTA5 02421,18784,834
860Z200US02445,ZCTA5 02445,21485,1135
860Z200US02446,ZCTA5 02446,31764,1170
860Z200US02451,ZCTA5 02451,17965,1259
860Z200US02452,ZCTA5 02452,16193,1087
860Z200US02453,ZCTA5 02453,30441,1287
860Z200US02457,ZCTA5 02457,1848,318
860Z200US02458,ZCTA5 02458,12428,944
860Z200US02459,ZCTA5 02459,19081,1029
860Z200US02460,ZCTA5 02460,9638,906
860Z200US02461,ZCTA5 02461,6899,781
860Z200US02462,ZCTA5 02462,1381,370
860Z200US02464,ZCTA5 02464,3595,528
860Z200US02465,ZCTA5 02465,11574,795
860Z200US02466,ZCTA5 02466,9109,906
860Z200US02467,ZCTA5 02467,23328,1449
860Z200US02468,ZCTA5 02468,5305,537
860Z200US02472,ZCTA5 02472,35229,79
860Z200US02474,ZCTA5 02474,28028,1141
860Z200US02476,ZCTA5 02476,18017,1143
860Z200US02478,ZCTA5 02478,27016,61
860Z200US02481,ZCTA5 02481,16997,721
860Z200US02482,ZCTA5 02482,10520,742
860Z200US02492,ZCTA5 02492,20927,811
860Z200US02493,ZCTA5 02493,11806,21
860Z200US02494,ZCTA5 02494,10881,819
860Z200US02532,ZCTA5 02532,12715,1056
860Z200US02534,ZCTA5 02534,1127,567
860Z200US02535,ZCTA5 02535,2151,502
860Z200US02536,ZCTA5 02536,20261,944
860Z200US02537,ZCTA5 02537,7124,772
860Z200US02538,ZCTA5 02538,4663,826
860Z200US02539,ZCTA5 02539,5084,14
860Z200US02540,ZCTA5 02540,8888,677
860Z200US02542,ZCTA5 02542,847,245
860Z200US02543,ZCTA5 02543,924,259
860Z200US02553,ZCTA5 02553,30,49
860Z200US02554,ZCTA5 02554,13585,123
860Z200US02556,ZCTA5 02556,2457,632
860Z200US02557,ZCTA5 02557,1762,502
860Z200US02558,ZCTA5 02558,1779,612
860Z200US02559,ZCTA5 02559,3307,513
860Z200US02561,ZCTA5 02561,1025,724
860Z200US02562,ZCTA5 02562,3204,451
860Z200US02563,ZCTA5 02563,9514,713
860Z200US02564,ZCTA5 02564,180,127
860Z200US02568,ZCTA5 02568,8810,652
860Z200US02571,ZCTA5 02571,10738,1148
860Z200US02575,ZCTA5 02575,2432,501
860Z200US02576,ZCTA5 02576,3985,755
860Z200US02584,ZCTA5 02584,30,29
860Z200US02601,ZCTA5 02601,17175,1302
860Z200US02630,ZCTA5 02630,1953,446
