"GEO_ID","NAME","B01003_001E","B01003_001M",
"860Z200US75421","ZCTA5 75421","847","425",
"860Z200US75422","ZCTA5 75422","2826","649",
"860Z200US75423","ZCTA5 75423","3024","546",
"860Z200US75424","ZCTA5 75424","3483","502",
"860Z200US75426","ZCTA5 75426","3793","230",
"860Z200US75428","ZCTA5 75428","11398","544",
"860Z200US75429","ZCTA5 75429","0","15",
"860Z200US75431","ZCTA5 75431","1841","519",
"860Z200US75432","ZCTA5 75432","3115","275",
"860Z200US75433","ZCTA5 75433","3053","431",
"860Z200US75434","ZCTA5 75434","0","15",
"860Z200US75435","ZCTA5 75435","1060","318",
"860Z200US75436","ZCTA5 75436","2334","380",
"860Z200US75437","ZCTA5 75437","1125","209",
"860Z200US75438","ZCTA5 75438","1046","283",
"860Z200US75439","ZCTA5 75439","1123","240",
"860Z200US75440","ZCTA5 75440","7251","578",
"860Z200US75441","ZCTA5 75441","90","80",
"860Z200US75442","ZCTA5 75442","10571","929",
"860Z200US75446","ZCTA5 75446","3594","392",
"860Z200US75447","ZCTA5 75447","1187","277",
"860Z200US75448","ZCTA5 75448","862","263",
"860Z200US75449","ZCTA5 75449","1082","211",
"860Z200US75450","ZCTA5 75450","482","207",
"860Z200US75451","ZCTA5 75451","1613","465",
"860Z200US75452","ZCTA5 75452","4979","467",
"860Z200US75453","ZCTA5 75453","3173","714",
"860Z200US75454","ZCTA5 75454","17241","700",
"860Z200US75455","ZCTA5 75455","26816","720",
"860Z200US75457","ZCTA5 75457","6278","582",
"860Z200US75459","ZCTA5 75459","5395","615",
"860Z200US75460","ZCTA5 75460","24094","988",
"860Z200US75462","ZCTA5 75462","11406","913",
"860Z200US75468","ZCTA5 75468","1142","359",
"860Z200US75469","ZCTA5 75469","311","136",
"860Z200US75470","ZCTA5 75470","161","95",
"860Z200US75471","ZCTA5 75471","1690","484",
"860Z200US75472","ZCTA5 75472","3905","559",
"860Z200US75473","ZCTA5 75473","3663","530",
"860Z200US75474","ZCTA5 75474","16586","1259",
"860Z200US75475","ZCTA5 75475","19","22",
"860Z200US75476","ZCTA5 75476","1195","250",
"860Z200US75477","ZCTA5 75477","1246","395",
"860Z200US75478","ZCTA5 75478","879","287",
"860Z200US75479","ZCTA5 75479","2019","283",
"860Z200US75480","ZCTA5 75480","1730","423",
"860Z200US75481","ZCTA5 75481","385","172",
"860Z200US75482","ZCTA5 75482","25724","757",
"860Z200US75486","ZCTA5 75486","2569","520",
"860Z200US75487","ZCTA5 75487","1398","364",
"860Z200US75488","ZCTA5 75488","919","333",
"860Z200US75489","ZCTA5 75489","832","222",
"860Z200US75490","ZCTA5 75490","2775","432",
"860Z200US75491","ZCTA5 75491","5094","625",
"860Z200US75492","ZCTA5 75492","342","138",
"860Z200US75493","ZCTA5 75493","699","264",
"860Z200US75494","ZCTA5 75494","11167","784",
"860Z200US75495","ZCTA5 75495","9658","853",
"860Z200US75496","ZCTA5 75496","3462","505",
"860Z200US75497","ZCTA5 75497","3896","573",
"860Z200US75501","ZCTA5 75501","34183","1495",
"860Z200US75503","ZCTA5 75503","27675","1381",
"860Z200US75550","ZCTA5 75550","615","207",
"860Z200US75551","ZCTA5 75551","10917","718",
"860Z200US75554","ZCTA5 75554","2447","392",
"860Z200US75555","ZCTA5 75555","1534","320",
"860Z200US75556","ZCTA5 75556","1297","442",
"860Z200US75558","ZCTA5 75558","2043","536",
"860Z200US75559","ZCTA5 75559","5455","670",
"860Z200US75560","ZCTA5 75560","1033","276",
"860Z200US75561","ZCTA5 75561","4901","548",
"860Z200US75562","ZCTA5 75562","89","84",
"860Z200US75563","ZCTA5 75563","3920","483",
"860Z200US75564","ZCTA5 75564","22","35",
"860Z200US75565","ZCTA5 75565","218","277",
"860Z200US75566","ZCTA5 75566","678","251",
"860Z200US75567","ZCTA5 75567","3863","608",
"860Z200US75568","ZCTA5 75568","2494","490",
"860Z200US75569","ZCTA5 75569","3456","218",
"860Z200US75570","ZCTA5 75570","11197","656",
"860Z200US75571","ZCTA5 75571","2618","536",
"860Z200US75572","ZCTA5 75572","3162","561",
"860Z200US75573","ZCTA5 75573","194","142",
"860Z200US75574","ZCTA5 75574","1402","243",
"860Z200US75601","ZCTA5 75601","15470","1272",
"860Z200US75602","ZCTA5 75602","21343","1378",
"860Z200US75603","ZCTA5 75603","6341","808",
"860Z200US75604","ZCTA5 75604","31361","1623",
"860Z200US75605","ZCTA5 75605","33614","1958",
"860Z200US75630","ZCTA5 75630","2622","462",
"860Z200US75631","ZCTA5 75631","2738","344",
"860Z200US75633","ZCTA5 75633","13055","676",
"860Z200US75638","ZCTA5 75638","5041","448",
"860Z200US75639","ZCTA5 75639","2256","582",
"860Z200US75640","ZCTA5 75640","5720","896",
"860Z200US75641","ZCTA5 75641","101","66",
"860Z200US75642","ZCTA5 75642","71","96",
"860Z200US75643","ZCTA5 75643","2216","387",
"860Z200US75644","ZCTA5 75644","12902","931",
"860Z200US75645","ZCTA5 75645","10180","896",
"860Z200US75647","ZCTA5 75647","13026","927",
"860Z200US75650","ZCTA5 75650","9921","1003",
"860Z200US75651","ZCTA5 75651","2197","558",
"860Z200US75652","ZCTA5 75652","13704","1083",
"860Z200US75654","ZCTA5 75654","12817","1098",
"860Z200US75656","ZCTA5 75656","4580","693",
"860Z200US75657","ZCTA5 75657","6771","581",
"860Z200US75658","ZCTA5 75658","26","29",
"860Z200US75659","ZCTA5 75659","0","15",
"860Z200US75661","ZCTA5 75661","2734","776",
"860Z200US75662","ZCTA5 75662","24640","1220",
"860Z200US75667","ZCTA5 75667","1329","297",
"860Z200US75668","ZCTA5 75668","2471","448",
"860Z200US75669","ZCTA5 75669","1041","545",
"860Z200US75670","ZCTA5 75670","18466","1260",
"860Z200US75671","ZCTA5 75671","0","15",
"860Z200US75672","ZCTA5 75672","16637","1335",
"860Z200US75680","ZCTA5 75680","0","15",
"860Z200US75681","ZCTA5 75681","2593","465",
"860Z200US75682","ZCTA5 75682","664","226",
"860Z200US75683","ZCTA5 75683","3810","697",
"860Z200US75684","ZCTA5 75684","8030","818",
"860Z200US75686","ZCTA5 75686","13180","650",
"860Z200US75687","ZCTA5 75687","0","15",
"860Z200US75689","ZCTA5 75689","201","176",
"860Z200US75691","ZCTA5 75691","4547","678",
"860Z200US75692","ZCTA5 75692","4830","896",
"860Z200US75693","ZCTA5 75693","6128","512",
"860Z200US75694","ZCTA5 75694","0","15",
"860Z200US75701","ZCTA5 75701","34822","1754",
"860Z200US75702","ZCTA5 75702","27775","1970",
"860Z200US75703","ZCTA5 75703","43682","2155",
"860Z200US75704","ZCTA5 75704","9284","1598",
"860Z200US75705","ZCTA5 75705","2348","968",
"860Z200US75706","ZCTA5 75706","11334","1701",
"860Z200US75707","ZCTA5 75707","15724","1792",
"860Z200US75708","ZCTA5 75708","10155","1931",
"860Z200US75709","ZCTA5 75709","5031","1014",
"860Z200US75711","ZCTA5 75711","163","122",
"860Z200US75750","ZCTA5 75750","3291","589",
"860Z200US75751","ZCTA5 75751","17989","936",
"860Z200US75752","ZCTA5 75752","7573","1009",
"860Z200US75754","ZCTA5 75754","7460","1104",
"860Z200US75755","ZCTA5 75755","4982","718",
"860Z200US75756","ZCTA5 75756","4299","682",
"860Z200US75757","ZCTA5 75757","13430","1355",
"860Z200US75758","ZCTA5 75758","9131","1053",
"860Z200US75759","ZCTA5 75759","139","107",
"860Z200US75760","ZCTA5 75760","2204","473",
"860Z200US75762","ZCTA5 75762","14459","1734",
"860Z200US75763","ZCTA5 75763","6336","802",
"860Z200US75764","ZCTA5 75764","158","97",
"860Z200US75765","ZCTA5 75765","7944","771",
"860Z200US75766","ZCTA5 75766","26128","1144",
"860Z200US75770","ZCTA5 75770","2557","522",
"860Z200US75771","ZCTA5 75771","21408","1468",
"860Z200US75773","ZCTA5 75773","14227","1027",
"860Z200US75778","ZCTA5 75778","2471","549",
"860Z200US75779","ZCTA5 75779","22","39",
"860Z200US75780","ZCTA5 75780","404","170",
"860Z200US75782","ZCTA5 75782","103","72",
"860Z200US75783","ZCTA5 75783","7854","676",
"860Z200US75784","ZCTA5 75784","794","287",
"860Z200US75785","ZCTA5 75785","10906","580",
"860Z200US75788","ZCTA5 75788","43","62",
"860Z200US75789","ZCTA5 75789","7898","972",
"860Z200US75790","ZCTA5 75790","3777","338",
"860Z200US75791","ZCTA5 75791","14685","1134",
"860Z200US75792","ZCTA5 75792","3558","1036",
"860Z200US75801","ZCTA5 75801","16549","1087",
"860Z200US75803","ZCTA5 75803","21702","1110",
"860Z200US75831","ZCTA5 75831","5152","609",
"860Z200US75833","ZCTA5 75833","2764","399",
"860Z200US75835","ZCTA5 75835","11470","550",
"860Z200US75838","ZCTA5 75838","304","159",
"860Z200US75839","ZCTA5 75839","6189","748",
"860Z200US75840","ZCTA5 75840","6428","576",
"860Z200US75844","ZCTA5 75844","4922","562",
"860Z200US75845","ZCTA5 75845","2262","431",
"860Z200US75846","ZCTA5 75846","2609","610",
"860Z200US75847","ZCTA5 75847","1634","322",
"860Z200US75848","ZCTA5 75848","100","60",
"860Z200US75849","ZCTA5 75849","125","57",
"860Z200US75850","ZCTA5 75850","1447","423",
"860Z200US75851","ZCTA5 75851","4513","412",
"860Z200US75852","ZCTA5 75852","3173","244",
"860Z200US75853","ZCTA5 75853","1042","436",
"860Z200US75855","ZCTA5 75855","2657","528",
"860Z200US75856","ZCTA5 75856","211","175",
"860Z200US75858","ZCTA5 75858","60","55",
"860Z200US75859","ZCTA5 75859","2607","471",
"860Z200US75860","ZCTA5 75860","6305","382",
"860Z200US75861","ZCTA5 75861","1438","394",
"860Z200US75862","ZCTA5 75862","10017","445",
"860Z200US75865","ZCTA5 75865","0","15",
"860Z200US75884","ZCTA5 75884","3535","332",
"860Z200US75886","ZCTA5 75886","3005","325",
"860Z200US75901","ZCTA5 75901","28257","1449",
"860Z200US75903","ZCTA5 75903","136","122",
"860Z200US75904","ZCTA5 75904","34191","1864",
"860Z200US75925","ZCTA5 75925","3217","479",
"860Z200US75926","ZCTA5 75926","1301","247",
"860Z200US75928","ZCTA5 75928","987","309",
"860Z200US75929","ZCTA5 75929","1358","355",
"860Z200US75930","ZCTA5 75930","1972","400",
"860Z200US75931","ZCTA5 75931","2053","425",
"860Z200US75932","ZCTA5 75932","1393","301",
"860Z200US75933","ZCTA5 75933","1316","470",
"860Z200US75934","ZCTA5 75934","142","131",
"860Z200US75935","ZCTA5 75935","12073","655",
"860Z200US75936","ZCTA5 75936","951","292",
"860Z200US75937","ZCTA5 75937","1303","295",
"860Z200US75938","ZCTA5 75938","2306","407",
"860Z200US75939","ZCTA5 75939","5415","858",
"860Z200US75941","ZCTA5 75941","8666","723",
"860Z200US75942","ZCTA5 75942","162","241",
"860Z200US75943","ZCTA5 75943","1372","378",
"860Z200US75944","ZCTA5 75944","852","195",
"860Z200US75946","ZCTA5 75946","3943","638",
"860Z200US75948","ZCTA5 75948","5307","364",
"860Z200US75949","ZCTA5 75949","8472","1273",
"860Z200US75951","ZCTA5 75951","15148","887",
"860Z200US75954","ZCTA5 75954","2719","491",
"860Z200US75956","ZCTA5 75956","7374","987",
"860Z200US75959","ZCTA5 75959","974","396",
"860Z200US75960","ZCTA5 75960","785","409",
"860Z200US75961","ZCTA5 75961","15081","929",
"860Z200US75962","ZCTA5 75962","3336","310",
"860Z200US75964","ZCTA5 75964","20623","1074",
"860Z200US75965","ZCTA5 75965","17410","935",
"860Z200US75966","ZCTA5 75966","4788","467",
"860Z200US75968","ZCTA5 75968","2128","332",
"860Z200US75969","ZCTA5 75969","4597","705",
"860Z200US75972","ZCTA5 75972","6081","476",
"860Z200US75973","ZCTA5 75973","2934","446",
"860Z200US75974","ZCTA5 75974","2726","535",
"860Z200US75975","ZCTA5 75975","4441","531",
"860Z200US75976","ZCTA5 75976","1225","406",
"860Z200US75977","ZCTA5 75977","461","181",
"860Z200US75979","ZCTA5 75979","11473","716",
"860Z200US75980","ZCTA5 75980","2522","434",
"860Z200US76001","ZCTA5 76001","38010","3480",
"860Z200US76002","ZCTA5 76002","33076","2533",
"860Z200US76005","ZCTA5 76005","4899","1277",
"860Z200US76006","ZCTA5 76006","24072","1395",
"860Z200US76008","ZCTA5 76008","23084","1249",
"860Z200US76009","ZCTA5 76009","19879","1312",
"860Z200US76010","ZCTA5 76010","57197","2654",
"860Z200US76011","ZCTA5 76011","22529","1896",
"860Z200US76012","ZCTA5 76012","27769","1644",
"860Z200US76013","ZCTA5 76013","35535","2109",
"860Z200US76014","ZCTA5 76014","32805","1643",
"860Z200US76015","ZCTA5 76015","17474","1607",
"860Z200US76016","ZCTA5 76016","31079","2063",
"860Z200US76017","ZCTA5 76017","46361","2602",
"860Z200US76018","ZCTA5 76018","27827","2074",
"860Z200US76020","ZCTA5 76020","32937","1690",
"860Z200US76021","ZCTA5 76021","34858","1383",
"860Z200US76022","ZCTA5 76022","14632","1385",
"860Z200US76023","ZCTA5 76023","7227","840",
"860Z200US76028","ZCTA5 76028","76343","2155",
"860Z200US76031","ZCTA5 76031","18108","1863",
"860Z200US76033","ZCTA5 76033","27664","919",
"860Z200US76034","ZCTA5 76034","25793","120",
"860Z200US76035","ZCTA5 76035","3101","729",
"860Z200US76036","ZCTA5 76036","30489","1751",
"860Z200US76039","ZCTA5 76039","41045","1411",
"860Z200US76040","ZCTA5 76040","30708","1949",
"860Z200US76041","ZCTA5 76041","772","412",
"860Z200US76043","ZCTA5 76043","7281","456",
"860Z200US76044","ZCTA5 76044","7644","901",
"860Z200US76048","ZCTA5 76048","27005","1198",
"860Z200US76049","ZCTA5 76049","29301","1241",
"860Z200US76050","ZCTA5 76050","7395","900",
"860Z200US76051","ZCTA5 76051","50303","252",
"860Z200US76052","ZCTA5 76052","27171","1888",
"860Z200US76053","ZCTA5 76053","31396","1239",
"860Z200US76054","ZCTA5 76054","11886","961",
"860Z200US76055","ZCTA5 76055","3566","420",
"860Z200US76058","ZCTA5 76058","21082","1242",
"860Z200US76059","ZCTA5 76059","5224","396",
"860Z200US76060","ZCTA5 76060","8552","274",
"860Z200US76061","ZCTA5 76061","59","96",
"860Z200US76063","ZCTA5 76063","80101","1769",
"860Z200US76064","ZCTA5 76064","1952","539",
"860Z200US76065","ZCTA5 76065","42415","1030",
"860Z200US76066","ZCTA5 76066","4923","1751",
"860Z200US76067","ZCTA5 76067","20582","611",
"860Z200US76070","ZCTA5 76070","766","459",
"860Z200US76071","ZCTA5 76071","4610","711",
"860Z200US76073","ZCTA5 76073","6948","810",
"860Z200US76077","ZCTA5 76077","748","289",
"860Z200US76078","ZCTA5 76078","9696","1198",
"860Z200US76082","ZCTA5 76082","23489","1973",
"860Z200US76084","ZCTA5 76084","12058","1395",
"860Z200US76085","ZCTA5 76085","11695","1261",
"860Z200US76086","ZCTA5 76086","21979","1229",
"860Z200US76087","ZCTA5 76087","31831","1933",
"860Z200US76088","ZCTA5 76088","14693","1355",
"860Z200US76092","ZCTA5 76092","31212","305",
"860Z200US76093","ZCTA5 76093","3485","934",
"860Z200US76102","ZCTA5 76102","11645","590",
"860Z200US76103","ZCTA5 76103","17285","1919",
"860Z200US76104","ZCTA5 76104","18914","1520",
"860Z200US76105","ZCTA5 76105","23252","1825",
"860Z200US76106","ZCTA5 76106","37777","2842",
"860Z200US76107","ZCTA5 76107","29629","1471",
"860Z200US76108","ZCTA5 76108","44930","1790",
"860Z200US76109","ZCTA5 76109","25658","1634",
"860Z200US76110","ZCTA5 76110","33640","2440",
"860Z200US76111","ZCTA5 76111","21366","1836",
"860Z200US76112","ZCTA5 76112","44116","2115",
"860Z200US76114","ZCTA5 76114","27297","1437",
"860Z200US76115","ZCTA5 76115","21355","1682",
"860Z200US76116","ZCTA5 76116","49232","2316",
"860Z200US76117","ZCTA5 76117","32692","1506",
"860Z200US76118","ZCTA5 76118","16822","1171",
"860Z200US76119","ZCTA5 76119","51401","2703",
"860Z200US76120","ZCTA5 76120","19842","1635",
"860Z200US76123","ZCTA5 76123","40973","3250",
"860Z200US76126","ZCTA5 76126","25480","1409",
"860Z200US76127","ZCTA5 76127","1657","154",
"860Z200US76129","ZCTA5 76129","1724","655",
"860Z200US76131","ZCTA5 76131","50572","4012",
"860Z200US76132","ZCTA5 76132","26709","1659",
"860Z200US76133","ZCTA5 76133","54241","3472",
"860Z200US76134","ZCTA5 76134","29211","2561",
"860Z200US76135","ZCTA5 76135","18648","1500",
"860Z200US76137","ZCTA5 76137","58970","2595",
"860Z200US76140","ZCTA5 76140","31882","2354",
"860Z200US76148","ZCTA5 76148","24080","1265",
"860Z200US76155","ZCTA5 76155","6295","780",
"860Z200US76164","ZCTA5 76164","13853","1011",
"860Z200US76177","ZCTA5 76177","21967","2623",
"860Z200US76179","ZCTA5 76179","74074","3430",
"860Z200US76180","ZCTA5 76180","37271","1381",
"860Z200US76182","ZCTA5 76182","30509","1378",
"860Z200US76201","ZCTA5 76201","28345","1778",
"860Z200US76203","ZCTA5 76203","1026","430",
"860Z200US76205","ZCTA5 76205","20734","1897",
"860Z200US76207","ZCTA5 76207","16685","1436",
"860Z200US76208","ZCTA5 76208","27364","2056",
"860Z200US76209","ZCTA5 76209","27538","2029",
"860Z200US76210","ZCTA5 76210","44990","1962",
"860Z200US76225","ZCTA5 76225","3093","521",
"860Z200US76226","ZCTA5 76226","37413","2305",
"860Z200US76227","ZCTA5 76227","49155","2396",
"860Z200US76228","ZCTA5 76228","1258","232",
"860Z200US76230","ZCTA5 76230","9742","524",
"860Z200US76233","ZCTA5 76233","3256","585",
"860Z200US76234","ZCTA5 76234","20110","1572",
"860Z200US76238","ZCTA5 76238","499","221",
"860Z200US76239","ZCTA5 76239","1157","225",
"860Z200US76240","ZCTA5 76240","29253","938",
"860Z200US76241","ZCTA5 76241","10","17",
"860Z200US76244","ZCTA5 76244","75185","4349",
"860Z200US76245","ZCTA5 76245","1847","409",
"860Z200US76247","ZCTA5 76247","16870","1818",
"860Z200US76248","ZCTA5 76248","40130","828",
"860Z200US76249","ZCTA5 76249","9572","852",
"860Z200US76250","ZCTA5 76250","835","165",
"860Z200US76251","ZCTA5 76251","672","167",
"860Z200US76252","ZCTA5 76252","2729","366",
"860Z200US76253","ZCTA5 76253","264","225",
"860Z200US76255","ZCTA5 76255","5743","295",
"860Z200US76258","ZCTA5 76258","7559","772",
"860Z200US76259","ZCTA5 76259","5611","974",
"860Z200US76261","ZCTA5 76261","152","50",
"860Z200US76262","ZCTA5 76262","42072","1521",
