"GEO_ID","NAME","B01003_001E","B01003_001M",
"8600000US75080","ZCTA5 75080","52531","1521",
"8600000US75081","ZCTA5 75081","40265","1125",
"8600000US75082","ZCTA5 75082","23483","1144",
"8600000US75087","ZCTA5 75087","35157","959",
"8600000US75088","ZCTA5 75088","26039","868",
"8600000US75089","ZCTA5 75089","36324","766",
"8600000US75090","ZCTA5 75090","25418","1021",
"8600000US75092","ZCTA5 75092","24905","1082",
"8600000US75093","ZCTA5 75093","46788","1182",
"8600000US75094","ZCTA5 75094","23239","409",
"8600000US75098","ZCTA5 75098","56376","1166",
"8600000US75101","ZCTA5 75101","517","117",
"8600000US75102","ZCTA5 75102","1358","388",
"8600000US75103","ZCTA5 75103","14530","1008",
"8600000US75104","ZCTA5 75104","49171","299",
"8600000US75105","ZCTA5 75105","161","125",
"8600000US75109","ZCTA5 75109","4384","358",
"8600000US75110","ZCTA5 75110","28558","624",
"8600000US75114","ZCTA5 75114","6829","724",
"8600000US75115","ZCTA5 75115","52916","99",
"8600000US75116","ZCTA5 75116","19867","765",
"8600000US75117","ZCTA5 75117","3984","441",
"8600000US75119","ZCTA5 75119","28598","761",
"8600000US75124","ZCTA5 75124","4255","508",
"8600000US75125","ZCTA5 75125","6326","730",
"8600000US75126","ZCTA5 75126","48987","1176",
"8600000US75127","ZCTA5 75127","1705","341",
"8600000US75132","ZCTA5 75132","1559","403",
"8600000US75134","ZCTA5 75134","21879","970",
"8600000US75135","ZCTA5 75135","7363","730",
"8600000US75137","ZCTA5 75137","19548","758",
"8600000US75140","ZCTA5 75140","7595","663",
"8600000US75141","ZCTA5 75141","5782","252",
"8600000US75142","ZCTA5 75142","19261","1157",
"8600000US75143","ZCTA5 75143","14510","1070",
"8600000US75144","ZCTA5 75144","3668","379",
"8600000US75146","ZCTA5 75146","19701","1070",
"8600000US75147","ZCTA5 75147","6636","696",
"8600000US75148","ZCTA5 75148","5961","597",
"8600000US75149","ZCTA5 75149","56473","1482",
"8600000US75150","ZCTA5 75150","60671","1387",
"8600000US75152","ZCTA5 75152","5195","732",
"8600000US75153","ZCTA5 75153","441","203",
"8600000US75154","ZCTA5 75154","40947","1148",
"8600000US75155","ZCTA5 75155","3233","514",
"8600000US75156","ZCTA5 75156","16578","977",
"8600000US75157","ZCTA5 75157","261","100",
"8600000US75158","ZCTA5 75158","4191","458",
"8600000US75159","ZCTA5 75159","20098","579",
"8600000US75160","ZCTA5 75160","25525","914",
"8600000US75161","ZCTA5 75161","6529","747",
"8600000US75163","ZCTA5 75163","2716","551",
"8600000US75164","ZCTA5 75164","633","158",
"8600000US75165","ZCTA5 75165","45059","1181",
"8600000US75166","ZCTA5 75166","4395","206",
"8600000US75167","ZCTA5 75167","12170","966",
"8600000US75169","ZCTA5 75169","14142","974",
"8600000US75172","ZCTA5 75172","4619","142",
"8600000US75173","ZCTA5 75173","4409","574",
"8600000US75180","ZCTA5 75180","23941","651",
"8600000US75181","ZCTA5 75181","28263","1360",
"8600000US75182","ZCTA5 75182","6325","153",
"8600000US75189","ZCTA5 75189","29135","1045",
"8600000US75201","ZCTA5 75201","17476","1240",
"8600000US75202","ZCTA5 75202","2312","386",
"8600000US75203","ZCTA5 75203","17367","1089",
"8600000US75204","ZCTA5 75204","30537","1541",
"8600000US75205","ZCTA5 75205","24877","645",
"8600000US75206","ZCTA5 75206","39010","1482",
"8600000US75207","ZCTA5 75207","7702","549",
"8600000US75208","ZCTA5 75208","29706","1274",
"8600000US75209","ZCTA5 75209","14308","999",
"8600000US75210","ZCTA5 75210","8673","873",
"8600000US75211","ZCTA5 75211","77570","2151",
"8600000US75212","ZCTA5 75212","26720","1081",
"8600000US75214","ZCTA5 75214","34824","1174",
"8600000US75215","ZCTA5 75215","17818","1224",
"8600000US75216","ZCTA5 75216","53327","2036",
"8600000US75217","ZCTA5 75217","89163","2965",
"8600000US75218","ZCTA5 75218","22529","952",
"8600000US75219","ZCTA5 75219","25120","1309",
"8600000US75220","ZCTA5 75220","42009","1646",
"8600000US75223","ZCTA5 75223","14941","1009",
"8600000US75224","ZCTA5 75224","37592","1428",
"8600000US75225","ZCTA5 75225","21736","756",
"8600000US75226","ZCTA5 75226","4579","586",
"8600000US75227","ZCTA5 75227","59924","2082",
"8600000US75228","ZCTA5 75228","73976","2193",
"8600000US75229","ZCTA5 75229","32322","1011",
"8600000US75230","ZCTA5 75230","27489","1057",
"8600000US75231","ZCTA5 75231","40371","1679",
"8600000US75232","ZCTA5 75232","31453","1816",
"8600000US75233","ZCTA5 75233","17280","1303",
"8600000US75234","ZCTA5 75234","37160","739",
"8600000US75235","ZCTA5 75235","18429","1287",
"8600000US75236","ZCTA5 75236","18137","1359",
"8600000US75237","ZCTA5 75237","21423","1479",
"8600000US75238","ZCTA5 75238","33049","1143",
"8600000US75240","ZCTA5 75240","28534","1378",
"8600000US75241","ZCTA5 75241","31562","2260",
"8600000US75243","ZCTA5 75243","68308","2299",
"8600000US75244","ZCTA5 75244","13254","796",
"8600000US75246","ZCTA5 75246","2760","515",
"8600000US75247","ZCTA5 75247","792","280",
"8600000US75248","ZCTA5 75248","37373","1350",
"8600000US75249","ZCTA5 75249","17649","1190",
"8600000US75251","ZCTA5 75251","2861","483",
"8600000US75252","ZCTA5 75252","26867","820",
"8600000US75253","ZCTA5 75253","23900","1849",
"8600000US75254","ZCTA5 75254","26929","1259",
"8600000US75270","ZCTA5 75270","0","14",
"8600000US75287","ZCTA5 75287","55673","782",
"8600000US75390","ZCTA5 75390","0","14",
"8600000US75401","ZCTA5 75401","19146","825",
"8600000US75402","ZCTA5 75402","18087","1015",
"8600000US75407","ZCTA5 75407","17978","969",
"8600000US75409","ZCTA5 75409","16349","752",
"8600000US75410","ZCTA5 75410","4954","687",
"8600000US75411","ZCTA5 75411","889","297",
"8600000US75412","ZCTA5 75412","457","199",
"8600000US75413","ZCTA5 75413","282","110",
"8600000US75414","ZCTA5 75414","3416","460",
"8600000US75415","ZCTA5 75415","240","129",
"8600000US75416","ZCTA5 75416","3070","596",
"8600000US75417","ZCTA5 75417","2688","310",
"8600000US75418","ZCTA5 75418","14571","522",
"8600000US75420","ZCTA5 75420","1052","347",
"8600000US75421","ZCTA5 75421","666","358",
"8600000US75422","ZCTA5 75422","3088","434",
"8600000US75423","ZCTA5 75423","3110","440",
"8600000US75424","ZCTA5 75424","3024","425",
"8600000US75426","ZCTA5 75426","4393","259",
"8600000US75428","ZCTA5 75428","11371","426",
"8600000US75431","ZCTA5 75431","2122","444",
"8600000US75432","ZCTA5 75432","3504","242",
"8600000US75433","ZCTA5 75433","2808","319",
"8600000US75435","ZCTA5 75435","944","211",
"8600000US75436","ZCTA5 75436","2480","328",
"8600000US75437","ZCTA5 75437","1377","254",
"8600000US75438","ZCTA5 75438","992","193",
"8600000US75439","ZCTA5 75439","1035","139",
"8600000US75440","ZCTA5 75440","6258","607",
"8600000US75441","ZCTA5 75441","128","66",
"8600000US75442","ZCTA5 75442","9308","852",
"8600000US75446","ZCTA5 75446","3178","386",
"8600000US75447","ZCTA5 75447","1256","267",
"8600000US75448","ZCTA5 75448","643","218",
"8600000US75449","ZCTA5 75449","1374","264",
"8600000US75450","ZCTA5 75450","150","103",
"8600000US75451","ZCTA5 75451","1163","317",
"8600000US75452","ZCTA5 75452","4650","373",
"8600000US75453","ZCTA5 75453","3046","550",
"8600000US75454","ZCTA5 75454","10467","256",
"8600000US75455","ZCTA5 75455","28354","604",
"8600000US75457","ZCTA5 75457","6501","455",
"8600000US75459","ZCTA5 75459","5156","640",
"8600000US75460","ZCTA5 75460","23504","618",
"8600000US75462","ZCTA5 75462","11641","871",
"8600000US75468","ZCTA5 75468","939","276",
"8600000US75469","ZCTA5 75469","275","100",
"8600000US75470","ZCTA5 75470","323","209",
"8600000US75471","ZCTA5 75471","1531","388",
"8600000US75472","ZCTA5 75472","4087","525",
"8600000US75473","ZCTA5 75473","3688","478",
"8600000US75474","ZCTA5 75474","15017","838",
"8600000US75475","ZCTA5 75475","148","77",
"8600000US75476","ZCTA5 75476","1056","196",
"8600000US75477","ZCTA5 75477","1183","322",
"8600000US75478","ZCTA5 75478","1120","266",
"8600000US75479","ZCTA5 75479","1786","168",
"8600000US75480","ZCTA5 75480","1587","416",
"8600000US75481","ZCTA5 75481","314","81",
"8600000US75482","ZCTA5 75482","24984","588",
"8600000US75486","ZCTA5 75486","2291","446",
"8600000US75487","ZCTA5 75487","2106","428",
"8600000US75488","ZCTA5 75488","645","172",
"8600000US75489","ZCTA5 75489","1032","217",
"8600000US75490","ZCTA5 75490","2493","309",
"8600000US75491","ZCTA5 75491","5064","538",
"8600000US75492","ZCTA5 75492","456","142",
"8600000US75493","ZCTA5 75493","626","203",
"8600000US75494","ZCTA5 75494","9940","669",
"8600000US75495","ZCTA5 75495","8729","873",
"8600000US75496","ZCTA5 75496","3739","535",
"8600000US75497","ZCTA5 75497","3907","582",
"8600000US75501","ZCTA5 75501","36094","1268",
"8600000US75503","ZCTA5 75503","25517","1217",
"8600000US75550","ZCTA5 75550","681","190",
"8600000US75551","ZCTA5 75551","11251","907",
"8600000US75554","ZCTA5 75554","2131","428",
"8600000US75555","ZCTA5 75555","1579","348",
"8600000US75556","ZCTA5 75556","1214","403",
"8600000US75558","ZCTA5 75558","1582","472",
"8600000US75559","ZCTA5 75559","5122","460",
"8600000US75560","ZCTA5 75560","1002","252",
"8600000US75561","ZCTA5 75561","4939","388",
"8600000US75562","ZCTA5 75562","104","99",
"8600000US75563","ZCTA5 75563","4528","501",
"8600000US75565","ZCTA5 75565","206","113",
"8600000US75566","ZCTA5 75566","756","245",
"8600000US75567","ZCTA5 75567","4824","740",
"8600000US75568","ZCTA5 75568","2238","352",
"8600000US75569","ZCTA5 75569","3464","15",
"8600000US75570","ZCTA5 75570","11071","670",
"8600000US75571","ZCTA5 75571","3134","484",
"8600000US75572","ZCTA5 75572","3896","614",
"8600000US75573","ZCTA5 75573","115","96",
"8600000US75574","ZCTA5 75574","1659","250",
"8600000US75601","ZCTA5 75601","15719","1159",
"8600000US75602","ZCTA5 75602","21655","1423",
"8600000US75603","ZCTA5 75603","6100","796",
"8600000US75604","ZCTA5 75604","31027","1499",
"8600000US75605","ZCTA5 75605","30501","1313",
"8600000US75630","ZCTA5 75630","2370","419",
"8600000US75631","ZCTA5 75631","3248","335",
"8600000US75633","ZCTA5 75633","13161","624",
"8600000US75638","ZCTA5 75638","5505","560",
"8600000US75639","ZCTA5 75639","2926","680",
"8600000US75640","ZCTA5 75640","4859","719",
"8600000US75641","ZCTA5 75641","89","56",
"8600000US75642","ZCTA5 75642","48","47",
"8600000US75643","ZCTA5 75643","2253","361",
"8600000US75644","ZCTA5 75644","13427","825",
"8600000US75645","ZCTA5 75645","10797","986",
"8600000US75647","ZCTA5 75647","13712","1012",
"8600000US75650","ZCTA5 75650","9837","802",
"8600000US75651","ZCTA5 75651","2100","489",
"8600000US75652","ZCTA5 75652","16223","856",
"8600000US75654","ZCTA5 75654","12664","906",
"8600000US75656","ZCTA5 75656","4331","571",
"8600000US75657","ZCTA5 75657","7261","443",
"8600000US75661","ZCTA5 75661","3094","931",
"8600000US75662","ZCTA5 75662","24976","1051",
"8600000US75667","ZCTA5 75667","1193","276",
"8600000US75668","ZCTA5 75668","2371","488",
"8600000US75669","ZCTA5 75669","762","237",
"8600000US75670","ZCTA5 75670","17539","876",
"8600000US75672","ZCTA5 75672","16351","996",
"8600000US75681","ZCTA5 75681","2128","297",
"8600000US75682","ZCTA5 75682","578","230",
"8600000US75683","ZCTA5 75683","3709","652",
"8600000US75684","ZCTA5 75684","7894","941",
"8600000US75686","ZCTA5 75686","13184","440",
"8600000US75691","ZCTA5 75691","4320","647",
"8600000US75692","ZCTA5 75692","4414","590",
"8600000US75693","ZCTA5 75693","7076","352",
"8600000US75701","ZCTA5 75701","35858","1185",
"8600000US75702","ZCTA5 75702","27698","1410",
"8600000US75703","ZCTA5 75703","42777","1763",
"8600000US75704","ZCTA5 75704","10199","1461",
"8600000US75705","ZCTA5 75705","2762","680",
"8600000US75706","ZCTA5 75706","10449","1453",
"8600000US75707","ZCTA5 75707","14232","1325",
"8600000US75708","ZCTA5 75708","7698","1135",
"8600000US75709","ZCTA5 75709","4731","766",
"8600000US75750","ZCTA5 75750","3766","690",
"8600000US75751","ZCTA5 75751","17084","766",
"8600000US75752","ZCTA5 75752","6998","728",
"8600000US75754","ZCTA5 75754","6627","832",
"8600000US75755","ZCTA5 75755","5178","673",
"8600000US75756","ZCTA5 75756","4450","588",
"8600000US75757","ZCTA5 75757","12802","1209",
"8600000US75758","ZCTA5 75758","8739","808",
"8600000US75759","ZCTA5 75759","54","39",
"8600000US75760","ZCTA5 75760","2066","411",
"8600000US75762","ZCTA5 75762","12412","1101",
"8600000US75763","ZCTA5 75763","6247","659",
"8600000US75764","ZCTA5 75764","187","73",
"8600000US75765","ZCTA5 75765","7157","475",
"8600000US75766","ZCTA5 75766","26925","839",
"8600000US75770","ZCTA5 75770","2925","499",
"8600000US75771","ZCTA5 75771","21310","1368",
"8600000US75773","ZCTA5 75773","14523","797",
"8600000US75778","ZCTA5 75778","2947","528",
"8600000US75779","ZCTA5 75779","128","126",
"8600000US75780","ZCTA5 75780","216","130",
"8600000US75783","ZCTA5 75783","7942","709",
"8600000US75784","ZCTA5 75784","774","178",
"8600000US75785","ZCTA5 75785","11357","614",
"8600000US75788","ZCTA5 75788","23","36",
"8600000US75789","ZCTA5 75789","7806","792",
"8600000US75790","ZCTA5 75790","3864","344",
"8600000US75791","ZCTA5 75791","13562","847",
"8600000US75792","ZCTA5 75792","3002","871",
"8600000US75801","ZCTA5 75801","16244","1217",
"8600000US75803","ZCTA5 75803","21928","1299",
"8600000US75831","ZCTA5 75831","5529","693",
"8600000US75832","ZCTA5 75832","107","177",
"8600000US75833","ZCTA5 75833","2944","462",
"8600000US75835","ZCTA5 75835","11086","428",
"8600000US75838","ZCTA5 75838","639","259",
"8600000US75839","ZCTA5 75839","5927","823",
"8600000US75840","ZCTA5 75840","6340","544",
"8600000US75844","ZCTA5 75844","5968","481",
"8600000US75845","ZCTA5 75845","2926","379",
"8600000US75846","ZCTA5 75846","2957","623",
"8600000US75847","ZCTA5 75847","1843","308",
"8600000US75848","ZCTA5 75848","137","75",
"8600000US75849","ZCTA5 75849","67","32",
"8600000US75850","ZCTA5 75850","796","335",
"8600000US75851","ZCTA5 75851","4954","389",
"8600000US75852","ZCTA5 75852","4017","435",
"8600000US75853","ZCTA5 75853","466","156",
"8600000US75855","ZCTA5 75855","3078","508",
"8600000US75856","ZCTA5 75856","215","168",
"8600000US75858","ZCTA5 75858","0","14",
"8600000US75859","ZCTA5 75859","2134","419",
"8600000US75860","ZCTA5 75860","6516","393",
"8600000US75861","ZCTA5 75861","9126","633",
"8600000US75862","ZCTA5 75862","10176","377",
"8600000US75901","ZCTA5 75901","30429","1130",
"8600000US75904","ZCTA5 75904","34406","1222",
"8600000US75925","ZCTA5 75925","4002","438",
"8600000US75926","ZCTA5 75926","1151","225",
"8600000US75928","ZCTA5 75928","1198","449",
"8600000US75929","ZCTA5 75929","1649","403",
"8600000US75930","ZCTA5 75930","1779","406",
"8600000US75931","ZCTA5 75931","2203","489",
"8600000US75932","ZCTA5 75932","1743","378",
"8600000US75933","ZCTA5 75933","1158","325",
"8600000US75934","ZCTA5 75934","219","151",
"8600000US75935","ZCTA5 75935","13648","700",
"8600000US75936","ZCTA5 75936","1128","264",
"8600000US75937","ZCTA5 75937","891","185",
"8600000US75938","ZCTA5 75938","2585","423",
"8600000US75939","ZCTA5 75939","5260","583",
"8600000US75941","ZCTA5 75941","8465","505",
"8600000US75942","ZCTA5 75942","229","249",
"8600000US75943","ZCTA5 75943","1442","399",
"8600000US75944","ZCTA5 75944","1100","224",
"8600000US75946","ZCTA5 75946","3744","543",
"8600000US75948","ZCTA5 75948","6268","389",
"8600000US75949","ZCTA5 75949","8225","717",
"8600000US75951","ZCTA5 75951","15859","865",
"8600000US75954","ZCTA5 75954","2466","385",
"8600000US75956","ZCTA5 75956","8937","1012",
"8600000US75959","ZCTA5 75959","994","334",
"8600000US75960","ZCTA5 75960","653","351",
"8600000US75961","ZCTA5 75961","16004","1085",
"8600000US75962","ZCTA5 75962","3242","362",
"8600000US75964","ZCTA5 75964","19811","1079",
"8600000US75965","ZCTA5 75965","17907","948",
"8600000US75966","ZCTA5 75966","4920","486",
"8600000US75968","ZCTA5 75968","1635","327",
"8600000US75969","ZCTA5 75969","3854","526",
"8600000US75972","ZCTA5 75972","6169","393",
"8600000US75973","ZCTA5 75973","2828","350",
"8600000US75974","ZCTA5 75974","3410","556",
"8600000US75975","ZCTA5 75975","4031","532",
"8600000US75976","ZCTA5 75976","778","178",
"8600000US75977","ZCTA5 75977","291","130",
"8600000US75978","ZCTA5 75978","134","97",
"8600000US75979","ZCTA5 75979","12228","698",
"8600000US75980","ZCTA5 75980","2254","352",
"8600000US76001","ZCTA5 76001","33748","1781",
"8600000US76002","ZCTA5 76002","36460","2762",
"8600000US76006","ZCTA5 76006","24684","1098",
"8600000US76008","ZCTA5 76008","19338","1113",
"8600000US76009","ZCTA5 76009","20417","1088",
"8600000US76010","ZCTA5 76010","60097","1977",
"8600000US76011","ZCTA5 76011","22622","1110",
"8600000US76012","ZCTA5 76012","25719","1214",
"8600000US76013","ZCTA5 76013","34203","1211",
"8600000US76014","ZCTA5 76014","35096","1661",
"8600000US76015","ZCTA5 76015","16961","972",
"8600000US76016","ZCTA5 76016","32026","1022",
"8600000US76017","ZCTA5 76017","47499","1584",
"8600000US76018","ZCTA5 76018","31200","2501",
"8600000US76020","ZCTA5 76020","29131","1441",
"8600000US76021","ZCTA5 76021","35794","662",
"8600000US76022","ZCTA5 76022","13495","662",
"8600000US76023","ZCTA5 76023","6909","759",
"8600000US76028","ZCTA5 76028","70507","1624",
"8600000US76031","ZCTA5 76031","17668","1225",
"8600000US76033","ZCTA5 76033","26081","641",
"8600000US76034","ZCTA5 76034","26418","111",
"8600000US76035","ZCTA5 76035","2211","572",
"8600000US76036","ZCTA5 76036","27056","1252",
"8600000US76039","ZCTA5 76039","36087","999",
"8600000US76040","ZCTA5 76040","31519","1389",
"8600000US76041","ZCTA5 76041","395","185",
"8600000US76043","ZCTA5 76043","7440","468",
"8600000US76044","ZCTA5 76044","4401","428",
"8600000US76048","ZCTA5 76048","24822","1107",
"8600000US76049","ZCTA5 76049","29698","1143",
"8600000US76050","ZCTA5 76050","6212","771",
"8600000US76051","ZCTA5 76051","53291","128",
"8600000US76052","ZCTA5 76052","22290","2155",
"8600000US76053","ZCTA5 76053","30765","1110",
"8600000US76054","ZCTA5 76054","12280","714",
"8600000US76055","ZCTA5 76055","2811","337",
"8600000US76058","ZCTA5 76058","19904","1019",
"8600000US76059","ZCTA5 76059","5601","276",
"8600000US76060","ZCTA5 76060","8468","304",
"8600000US76061","ZCTA5 76061","37","62",
"8600000US76063","ZCTA5 76063","73216","1140",
"8600000US76064","ZCTA5 76064","1818","458",
"8600000US76065","ZCTA5 76065","37090","827",
"8600000US76066","ZCTA5 76066","2621","633",
"8600000US76067","ZCTA5 76067","20309","627",
"8600000US76070","ZCTA5 76070","895","414",
"8600000US76071","ZCTA5 76071","4589","591",
"8600000US76073","ZCTA5 76073","5656","651",
"8600000US76077","ZCTA5 76077","355","198",
"8600000US76078","ZCTA5 76078","10247","797",
"8600000US76082","ZCTA5 76082","20194","1322",
"8600000US76084","ZCTA5 76084","9109","773",
"8600000US76085","ZCTA5 76085","11014","986",
"8600000US76086","ZCTA5 76086","23699","1002",
"8600000US76087","ZCTA5 76087","27760","1615",
"8600000US76088","ZCTA5 76088","11907","1025",
"8600000US76092","ZCTA5 76092","31424","210",
"8600000US76093","ZCTA5 76093","1792","407",
"8600000US76102","ZCTA5 76102","9282","616",
"8600000US76103","ZCTA5 76103","15486","1050",
"8600000US76104","ZCTA5 76104","18344","1176",
"8600000US76105","ZCTA5 76105","22179","1272",
"8600000US76106","ZCTA5 76106","39900","2076",
"8600000US76107","ZCTA5 76107","30168","1239",
"8600000US76108","ZCTA5 76108","43169","1368",
"8600000US76109","ZCTA5 76109","23220","1111",
"8600000US76110","ZCTA5 76110","31926","1398",
"8600000US76111","ZCTA5 76111","22531","1122",
"8600000US76112","ZCTA5 76112","42572","1727",
"8600000US76114","ZCTA5 76114","26563","918",
"8600000US76115","ZCTA5 76115","21319","1398",
"8600000US76116","ZCTA5 76116","50506","2089",
"8600000US76117","ZCTA5 76117","31068","1165",
"8600000US76118","ZCTA5 76118","16378","755",
"8600000US76119","ZCTA5 76119","52070","2046",
"8600000US76120","ZCTA5 76120","18125","1517",
"8600000US76123","ZCTA5 76123","36245","2022",
"8600000US76126","ZCTA5 76126","23450","841",
"8600000US76127","ZCTA5 76127","1946","293",
"8600000US76129","ZCTA5 76129","2519","226",
"8600000US76131","ZCTA5 76131","43542","2666",
"8600000US76132","ZCTA5 76132","27243","959",
"8600000US76133","ZCTA5 76133","51505","1863",
"8600000US76134","ZCTA5 76134","26151","1434",
"8600000US76135","ZCTA5 76135","21973","1412",
"8600000US76137","ZCTA5 76137","60385","1572",
"8600000US76140","ZCTA5 76140","30723","1526",
"8600000US76148","ZCTA5 76148","23993","909",
"8600000US76155","ZCTA5 76155","5813","444",
"8600000US76164","ZCTA5 76164","15488","1172",
"8600000US76177","ZCTA5 76177","11695","1407",
"8600000US76179","ZCTA5 76179","65496","2303",
"8600000US76180","ZCTA5 76180","37524","885",
"8600000US76182","ZCTA5 76182","31046","724",
"8600000US76201","ZCTA5 76201","28601","1098",
"8600000US76205","ZCTA5 76205","21326","1406",
"8600000US76207","ZCTA5 76207","14588","972",
"8600000US76208","ZCTA5 76208","24621","1441",
"8600000US76209","ZCTA5 76209","25689","1535",
"8600000US76210","ZCTA5 76210","45474","1387",
"8600000US76225","ZCTA5 76225","2857","386",
"8600000US76226","ZCTA5 76226","26761","1118",
"8600000US76227","ZCTA5 76227","34036","1093",
"8600000US76228","ZCTA5 76228","994","163",
"8600000US76230","ZCTA5 76230","9896","525",
"8600000US76233","ZCTA5 76233","3294","468",
"8600000US76234","ZCTA5 76234","16630","880",
"8600000US76238","ZCTA5 76238","324","128",
"8600000US76239","ZCTA5 76239","1087","202",
"8600000US76240","ZCTA5 76240","28010","695",
"8600000US76244","ZCTA5 76244","77496","3053",
"8600000US76245","ZCTA5 76245","1569","367",
"8600000US76247","ZCTA5 76247","13601","971",
"8600000US76248","ZCTA5 76248","39665","650",
"8600000US76249","ZCTA5 76249","8317","602",
"8600000US76250","ZCTA5 76250","1157","227",
"8600000US76251","ZCTA5 76251","779","183",
"8600000US76252","ZCTA5 76252","2624","271",
"8600000US76253","ZCTA5 76253","291","145",
"8600000US76255","ZCTA5 76255","5311","278",
"8600000US76258","ZCTA5 76258","7010","385",
"8600000US76259","ZCTA5 76259","6045","768",
"8600000US76261","ZCTA5 76261","285","102",
"8600000US76262","ZCTA5 76262","39425","1542",
"8600000US76263","ZCTA5 76263","46","42",
"8600000US76264","ZCTA5 76264","1513","417",
"8600000US76265","ZCTA5 76265","1472","235",
"8600000US76266","ZCTA5 76266","16112","732",
"8600000US76268","ZCTA5 76268","232","149",
"8600000US76270","ZCTA5 76270","1958","373",
"8600000US76271","ZCTA5 76271","1792","523",
"8600000US76272","ZCTA5 76272","4116","550",
"8600000US76273","ZCTA5 76273","9806","894",
"8600000US76301","ZCTA5 76301","14757","778",
"8600000US76302","ZCTA5 76302","13482","750",
"8600000US76305","ZCTA5 76305","4261","449",
"8600000US76306","ZCTA5 76306","14980","795",
"8600000US76308","ZCTA5 76308","19493","1006",
"8600000US76309","ZCTA5 76309","12991","745",
"8600000US76310","ZCTA5 76310","19187","849",
"8600000US76311","ZCTA5 76311","8987","852",
"8600000US76351","ZCTA5 76351","2068","227",
"8600000US76354","ZCTA5 76354","12114","338",
"8600000US76357","ZCTA5 76357","569","159",
"8600000US76360","ZCTA5 76360","3545","306",
"8600000US76363","ZCTA5 76363","534","157",
"8600000US76364","ZCTA5 76364","174","78",
"8600000US76365","ZCTA5 76365","4688","206",
"8600000US76366","ZCTA5 76366","1903","242",
"8600000US76367","ZCTA5 76367","14247","829",
"8600000US76370","ZCTA5 76370","232","116",
"8600000US76371","ZCTA5 76371","1367","187",
"8600000US76372","ZCTA5 76372","1166","237",
"8600000US76373","ZCTA5 76373","153","57",
"8600000US76374","ZCTA5 76374","3858","275",
"8600000US76377","ZCTA5 76377","555","153",
"8600000US76379","ZCTA5 76379","590","166",
"8600000US76380","ZCTA5 76380","3630","40",
"8600000US76384","ZCTA5 76384","12179","174",
"8600000US76388","ZCTA5 76388","235","63",
"8600000US76389","ZCTA5 76389","1257","216",
"8600000US76401","ZCTA5 76401","30003","778",
"8600000US76402","ZCTA5 76402","953","222",
"8600000US76424","ZCTA5 76424","8721","337",
"8600000US76426","ZCTA5 76426","12351","670",
"8600000US76427","ZCTA5 76427","859","174",
"8600000US76429","ZCTA5 76429","133","81",
"8600000US76430","ZCTA5 76430","2288","186",
"8600000US76431","ZCTA5 76431","3630","580",
"8600000US76432","ZCTA5 76432","1314","311",
"8600000US76433","ZCTA5 76433","1796","343",
