"GEO_ID","NAME","B01003_001E","B01003_001M",
"860Z200US75125","ZCTA5 75125","7198","1298",
"860Z200US75126","ZCTA5 75126","60232","1893",
"860Z200US75127","ZCTA5 75127","1854","472",
"860Z200US75132","ZCTA5 75132","0","14",
"860Z200US75134","ZCTA5 75134","19341","1377",
"860Z200US75135","ZCTA5 75135","8075","1011",
"860Z200US75137","ZCTA5 75137","19352","1202",
"860Z200US75140","ZCTA5 75140","7365","726",
"860Z200US75141","ZCTA5 75141","3868","769",
"860Z200US75142","ZCTA5 75142","22870","1780",
"860Z200US75143","ZCTA5 75143","15270","1309",
"860Z200US75144","ZCTA5 75144","4030","478",
"860Z200US75146","ZCTA5 75146","24873","1484",
"860Z200US75147","ZCTA5 75147","6922","809",
"860Z200US75148","ZCTA5 75148","6237","815",
"860Z200US75149","ZCTA5 75149","59225","2540",
"860Z200US75150","ZCTA5 75150","64817","2806",
"860Z200US75152","ZCTA5 75152","5686","835",
"860Z200US75153","ZCTA5 75153","515","280",
"860Z200US75154","ZCTA5 75154","47111","1593",
"860Z200US75155","ZCTA5 75155","3167","447",
"860Z200US75156","ZCTA5 75156","16500","1160",
"860Z200US75157","ZCTA5 75157","209","80",
"860Z200US75158","ZCTA5 75158","5496","865",
"860Z200US75159","ZCTA5 75159","22514","806",
"860Z200US75160","ZCTA5 75160","24465","1068",
"860Z200US75161","ZCTA5 75161","8040","1009",
"860Z200US75163","ZCTA5 75163","2450","397",
"860Z200US75164","ZCTA5 75164","281","102",
"860Z200US75165","ZCTA5 75165","47183","1325",
"860Z200US75166","ZCTA5 75166","5589","302",
"860Z200US75167","ZCTA5 75167","12332","1188",
"860Z200US75169","ZCTA5 75169","14496","1166",
"860Z200US75172","ZCTA5 75172","5248","180",
"860Z200US75173","ZCTA5 75173","8298","1266",
"860Z200US75180","ZCTA5 75180","26560","501",
"860Z200US75181","ZCTA5 75181","27336","2585",
"860Z200US75182","ZCTA5 75182","7647","24",
"860Z200US75189","ZCTA5 75189","35243","1663",
"860Z200US75201","ZCTA5 75201","17491","1226",
"860Z200US75202","ZCTA5 75202","2212","349",
"860Z200US75203","ZCTA5 75203","16455","2087",
"860Z200US75204","ZCTA5 75204","31860","1811",
"860Z200US75205","ZCTA5 75205","24804","1083",
"860Z200US75206","ZCTA5 75206","38209","2162",
"860Z200US75207","ZCTA5 75207","8163","1467",
"860Z200US75208","ZCTA5 75208","29941","1690",
"860Z200US75209","ZCTA5 75209","14205","1144",
"860Z200US75210","ZCTA5 75210","9270","1833",
"860Z200US75211","ZCTA5 75211","75213","3362",
"860Z200US75212","ZCTA5 75212","26673","2432",
"860Z200US75214","ZCTA5 75214","33621","1783",
"860Z200US75215","ZCTA5 75215","17960","1524",
"860Z200US75216","ZCTA5 75216","55108","2802",
"860Z200US75217","ZCTA5 75217","87767","3704",
"860Z200US75218","ZCTA5 75218","21355","1487",
"860Z200US75219","ZCTA5 75219","24100","1533",
"860Z200US75220","ZCTA5 75220","40671","2373",
"860Z200US75223","ZCTA5 75223","14270","1265",
"860Z200US75224","ZCTA5 75224","36373","2482",
"860Z200US75225","ZCTA5 75225","21703","1055",
"860Z200US75226","ZCTA5 75226","5133","691",
"860Z200US75227","ZCTA5 75227","58395","3497",
"860Z200US75228","ZCTA5 75228","71450","3657",
"860Z200US75229","ZCTA5 75229","32924","1864",
"860Z200US75230","ZCTA5 75230","26335","1596",
"860Z200US75231","ZCTA5 75231","38823","2370",
"860Z200US75232","ZCTA5 75232","33561","2489",
"860Z200US75233","ZCTA5 75233","16743","2010",
"860Z200US75234","ZCTA5 75234","32728","1061",
"860Z200US75235","ZCTA5 75235","19042","1735",
"860Z200US75236","ZCTA5 75236","17545","1620",
"860Z200US75237","ZCTA5 75237","18823","1501",
"860Z200US75238","ZCTA5 75238","31953","1785",
"860Z200US75240","ZCTA5 75240","26442","1555",
"860Z200US75241","ZCTA5 75241","31749","2445",
"860Z200US75243","ZCTA5 75243","65118","2647",
"860Z200US75244","ZCTA5 75244","12806","1082",
"860Z200US75246","ZCTA5 75246","2307","532",
"860Z200US75247","ZCTA5 75247","870","242",
"860Z200US75248","ZCTA5 75248","36317","1997",
"860Z200US75249","ZCTA5 75249","17629","2891",
"860Z200US75251","ZCTA5 75251","3804","727",
"860Z200US75252","ZCTA5 75252","27310","1077",
"860Z200US75253","ZCTA5 75253","24090","3177",
"860Z200US75254","ZCTA5 75254","24047","2706",
"860Z200US75261","ZCTA5 75261","0","14",
"860Z200US75270","ZCTA5 75270","0","14",
"860Z200US75287","ZCTA5 75287","51855","1037",
"860Z200US75390","ZCTA5 75390","0","14",
"860Z200US75401","ZCTA5 75401","21087","1394",
"860Z200US75402","ZCTA5 75402","18412","1311",
"860Z200US75407","ZCTA5 75407","24864","1033",
"860Z200US75409","ZCTA5 75409","20437","984",
"860Z200US75410","ZCTA5 75410","4470","612",
"860Z200US75411","ZCTA5 75411","832","388",
"860Z200US75412","ZCTA5 75412","562","202",
"860Z200US75413","ZCTA5 75413","188","86",
"860Z200US75414","ZCTA5 75414","2989","542",
"860Z200US75415","ZCTA5 75415","317","149",
"860Z200US75416","ZCTA5 75416","2890","491",
"860Z200US75417","ZCTA5 75417","2479","348",
"860Z200US75418","ZCTA5 75418","14726","556",
"860Z200US75420","ZCTA5 75420","1384","334",
"860Z200US75421","ZCTA5 75421","851","511",
"860Z200US75422","ZCTA5 75422","2862","610",
"860Z200US75423","ZCTA5 75423","3055","565",
"860Z200US75424","ZCTA5 75424","3679","625",
"860Z200US75426","ZCTA5 75426","3774","250",
"860Z200US75428","ZCTA5 75428","11000","608",
"860Z200US75429","ZCTA5 75429","0","14",
"860Z200US75431","ZCTA5 75431","1745","423",
"860Z200US75432","ZCTA5 75432","3055","234",
"860Z200US75433","ZCTA5 75433","3145","418",
"860Z200US75434","ZCTA5 75434","0","14",
"860Z200US75435","ZCTA5 75435","1137","293",
"860Z200US75436","ZCTA5 75436","2155","339",
"860Z200US75437","ZCTA5 75437","1094","188",
"860Z200US75438","ZCTA5 75438","953","257",
"860Z200US75439","ZCTA5 75439","1141","203",
"860Z200US75440","ZCTA5 75440","6665","602",
"860Z200US75441","ZCTA5 75441","134","97",
"860Z200US75442","ZCTA5 75442","10453","985",
"860Z200US75446","ZCTA5 75446","3536","370",
"860Z200US75447","ZCTA5 75447","1067","238",
"860Z200US75448","ZCTA5 75448","919","222",
"860Z200US75449","ZCTA5 75449","1165","220",
"860Z200US75450","ZCTA5 75450","309","168",
"860Z200US75451","ZCTA5 75451","1475","404",
"860Z200US75452","ZCTA5 75452","4688","458",
"860Z200US75453","ZCTA5 75453","2757","631",
"860Z200US75454","ZCTA5 75454","15341","441",
"860Z200US75455","ZCTA5 75455","26687","683",
"860Z200US75457","ZCTA5 75457","6228","461",
"860Z200US75459","ZCTA5 75459","5709","559",
"860Z200US75460","ZCTA5 75460","24287","952",
"860Z200US75462","ZCTA5 75462","11232","921",
"860Z200US75468","ZCTA5 75468","1068","385",
"860Z200US75469","ZCTA5 75469","346","139",
"860Z200US75470","ZCTA5 75470","202","78",
"860Z200US75471","ZCTA5 75471","1932","529",
"860Z200US75472","ZCTA5 75472","4405","643",
"860Z200US75473","ZCTA5 75473","3773","508",
"860Z200US75474","ZCTA5 75474","16394","1245",
"860Z200US75475","ZCTA5 75475","31","18",
"860Z200US75476","ZCTA5 75476","1072","231",
"860Z200US75477","ZCTA5 75477","1100","370",
"860Z200US75478","ZCTA5 75478","825","221",
"860Z200US75479","ZCTA5 75479","2122","385",
"860Z200US75480","ZCTA5 75480","1786","396",
"860Z200US75481","ZCTA5 75481","401","165",
"860Z200US75482","ZCTA5 75482","25220","685",
"860Z200US75486","ZCTA5 75486","2442","599",
"860Z200US75487","ZCTA5 75487","1534","422",
"860Z200US75488","ZCTA5 75488","798","294",
"860Z200US75489","ZCTA5 75489","939","218",
"860Z200US75490","ZCTA5 75490","2891","455",
"860Z200US75491","ZCTA5 75491","4914","616",
"860Z200US75492","ZCTA5 75492","341","151",
"860Z200US75493","ZCTA5 75493","720","259",
"860Z200US75494","ZCTA5 75494","10785","790",
"860Z200US75495","ZCTA5 75495","9208","1056",
"860Z200US75496","ZCTA5 75496","3578","546",
"860Z200US75497","ZCTA5 75497","3623","559",
"860Z200US75501","ZCTA5 75501","35111","1433",
"860Z200US75503","ZCTA5 75503","27361","1346",
"860Z200US75550","ZCTA5 75550","876","244",
"860Z200US75551","ZCTA5 75551","11040","716",
"860Z200US75554","ZCTA5 75554","2078","430",
"860Z200US75555","ZCTA5 75555","1424","299",
"860Z200US75556","ZCTA5 75556","1162","355",
"860Z200US75558","ZCTA5 75558","1958","546",
"860Z200US75559","ZCTA5 75559","5392","630",
"860Z200US75560","ZCTA5 75560","1071","275",
"860Z200US75561","ZCTA5 75561","4626","448",
"860Z200US75562","ZCTA5 75562","80","95",
"860Z200US75563","ZCTA5 75563","3816","456",
"860Z200US75564","ZCTA5 75564","0","14",
"860Z200US75565","ZCTA5 75565","207","264",
"860Z200US75566","ZCTA5 75566","631","244",
"860Z200US75567","ZCTA5 75567","4087","609",
"860Z200US75568","ZCTA5 75568","2873","522",
"860Z200US75569","ZCTA5 75569","3478","159",
"860Z200US75570","ZCTA5 75570","11162","682",
"860Z200US75571","ZCTA5 75571","2367","484",
"860Z200US75572","ZCTA5 75572","3474","533",
"860Z200US75573","ZCTA5 75573","218","167",
"860Z200US75574","ZCTA5 75574","1157","216",
"860Z200US75601","ZCTA5 75601","15683","1285",
"860Z200US75602","ZCTA5 75602","21024","1476",
"860Z200US75603","ZCTA5 75603","6733","758",
"860Z200US75604","ZCTA5 75604","30349","1814",
"860Z200US75605","ZCTA5 75605","33730","1793",
"860Z200US75630","ZCTA5 75630","2306","394",
"860Z200US75631","ZCTA5 75631","2696","428",
"860Z200US75633","ZCTA5 75633","12799","735",
"860Z200US75638","ZCTA5 75638","5001","533",
"860Z200US75639","ZCTA5 75639","2525","817",
"860Z200US75640","ZCTA5 75640","5791","956",
"860Z200US75641","ZCTA5 75641","88","61",
"860Z200US75642","ZCTA5 75642","53","79",
"860Z200US75643","ZCTA5 75643","2138","377",
"860Z200US75644","ZCTA5 75644","12594","951",
"860Z200US75645","ZCTA5 75645","10125","830",
"860Z200US75647","ZCTA5 75647","12405","835",
"860Z200US75650","ZCTA5 75650","9239","1026",
"860Z200US75651","ZCTA5 75651","2101","615",
"860Z200US75652","ZCTA5 75652","14011","1059",
"860Z200US75654","ZCTA5 75654","12945","1101",
"860Z200US75656","ZCTA5 75656","4768","694",
"860Z200US75657","ZCTA5 75657","7366","455",
"860Z200US75658","ZCTA5 75658","8","13",
"860Z200US75659","ZCTA5 75659","0","14",
"860Z200US75661","ZCTA5 75661","2482","900",
"860Z200US75662","ZCTA5 75662","25153","1430",
"860Z200US75667","ZCTA5 75667","1457","328",
"860Z200US75668","ZCTA5 75668","2272","610",
"860Z200US75669","ZCTA5 75669","1124","595",
"860Z200US75670","ZCTA5 75670","18855","1381",
"860Z200US75671","ZCTA5 75671","0","14",
"860Z200US75672","ZCTA5 75672","16700","1468",
"860Z200US75680","ZCTA5 75680","0","14",
"860Z200US75681","ZCTA5 75681","2563","413",
"860Z200US75682","ZCTA5 75682","667","246",
"860Z200US75683","ZCTA5 75683","3998","702",
"860Z200US75684","ZCTA5 75684","7558","839",
"860Z200US75686","ZCTA5 75686","13396","666",
"860Z200US75687","ZCTA5 75687","0","14",
"860Z200US75689","ZCTA5 75689","213","157",
"860Z200US75691","ZCTA5 75691","4465","705",
"860Z200US75692","ZCTA5 75692","4698","653",
"860Z200US75693","ZCTA5 75693","6353","313",
"860Z200US75694","ZCTA5 75694","0","14",
"860Z200US75701","ZCTA5 75701","34296","1653",
"860Z200US75702","ZCTA5 75702","28236","1841",
"860Z200US75703","ZCTA5 75703","42414","2064",
"860Z200US75704","ZCTA5 75704","9575","1302",
"860Z200US75705","ZCTA5 75705","2722","1086",
"860Z200US75706","ZCTA5 75706","10142","1687",
"860Z200US75707","ZCTA5 75707","14455","1597",
"860Z200US75708","ZCTA5 75708","10419","1611",
"860Z200US75709","ZCTA5 75709","4596","962",
"860Z200US75711","ZCTA5 75711","219","152",
"860Z200US75750","ZCTA5 75750","3644","549",
"860Z200US75751","ZCTA5 75751","17098","917",
"860Z200US75752","ZCTA5 75752","7450","972",
"860Z200US75754","ZCTA5 75754","7961","1041",
"860Z200US75755","ZCTA5 75755","4576","716",
"860Z200US75756","ZCTA5 75756","4403","725",
"860Z200US75757","ZCTA5 75757","13699","1537",
"860Z200US75758","ZCTA5 75758","9726","934",
"860Z200US75759","ZCTA5 75759","110","93",
"860Z200US75760","ZCTA5 75760","2481","500",
"860Z200US75762","ZCTA5 75762","14609","1715",
"860Z200US75763","ZCTA5 75763","6507","911",
"860Z200US75764","ZCTA5 75764","208","90",
"860Z200US75765","ZCTA5 75765","7705","803",
"860Z200US75766","ZCTA5 75766","25577","1077",
"860Z200US75770","ZCTA5 75770","2517","496",
"860Z200US75771","ZCTA5 75771","21260","1677",
"860Z200US75773","ZCTA5 75773","13478","1012",
"860Z200US75778","ZCTA5 75778","2443","561",
"860Z200US75779","ZCTA5 75779","0","14",
"860Z200US75780","ZCTA5 75780","362","160",
"860Z200US75782","ZCTA5 75782","33","32",
"860Z200US75783","ZCTA5 75783","8316","712",
"860Z200US75784","ZCTA5 75784","768","313",
"860Z200US75785","ZCTA5 75785","10813","598",
"860Z200US75788","ZCTA5 75788","28","46",
"860Z200US75789","ZCTA5 75789","8919","1201",
"860Z200US75790","ZCTA5 75790","3383","259",
"860Z200US75791","ZCTA5 75791","14093","1011",
"860Z200US75792","ZCTA5 75792","3134","876",
"860Z200US75801","ZCTA5 75801","15740","1113",
"860Z200US75803","ZCTA5 75803","21941","1755",
"860Z200US75831","ZCTA5 75831","4981","657",
"860Z200US75833","ZCTA5 75833","2223","385",
"860Z200US75835","ZCTA5 75835","11597","597",
"860Z200US75838","ZCTA5 75838","457","265",
"860Z200US75839","ZCTA5 75839","6001","909",
"860Z200US75840","ZCTA5 75840","6504","571",
"860Z200US75844","ZCTA5 75844","4622","567",
"860Z200US75845","ZCTA5 75845","2105","386",
"860Z200US75846","ZCTA5 75846","2786","495",
"860Z200US75847","ZCTA5 75847","1635","348",
"860Z200US75848","ZCTA5 75848","90","48",
"860Z200US75849","ZCTA5 75849","106","46",
"860Z200US75850","ZCTA5 75850","1544","476",
"860Z200US75851","ZCTA5 75851","4956","726",
"860Z200US75852","ZCTA5 75852","3306","694",
"860Z200US75853","ZCTA5 75853","775","338",
"860Z200US75855","ZCTA5 75855","2862","459",
"860Z200US75856","ZCTA5 75856","173","154",
"860Z200US75858","ZCTA5 75858","46","41",
"860Z200US75859","ZCTA5 75859","2125","436",
"860Z200US75860","ZCTA5 75860","6248","491",
"860Z200US75861","ZCTA5 75861","1727","500",
"860Z200US75862","ZCTA5 75862","10245","418",
"860Z200US75865","ZCTA5 75865","3","4",
"860Z200US75884","ZCTA5 75884","3804","399",
"860Z200US75886","ZCTA5 75886","3193","308",
"860Z200US75901","ZCTA5 75901","28979","1353",
"860Z200US75903","ZCTA5 75903","98","89",
"860Z200US75904","ZCTA5 75904","34663","1676",
"860Z200US75925","ZCTA5 75925","3446","506",
"860Z200US75926","ZCTA5 75926","1220","247",
"860Z200US75928","ZCTA5 75928","1070","407",
"860Z200US75929","ZCTA5 75929","1553","350",
"860Z200US75930","ZCTA5 75930","1649","399",
"860Z200US75931","ZCTA5 75931","1821","495",
"860Z200US75932","ZCTA5 75932","1343","324",
"860Z200US75933","ZCTA5 75933","1624","461",
"860Z200US75934","ZCTA5 75934","195","163",
"860Z200US75935","ZCTA5 75935","12426","677",
"860Z200US75936","ZCTA5 75936","967","258",
"860Z200US75937","ZCTA5 75937","1298","293",
"860Z200US75938","ZCTA5 75938","2217","330",
"860Z200US75939","ZCTA5 75939","5440","817",
"860Z200US75941","ZCTA5 75941","8470","715",
"860Z200US75942","ZCTA5 75942","171","239",
"860Z200US75943","ZCTA5 75943","1171","382",
"860Z200US75944","ZCTA5 75944","904","212",
"860Z200US75946","ZCTA5 75946","3714","483",
"860Z200US75948","ZCTA5 75948","5595","422",
"860Z200US75949","ZCTA5 75949","8469","1287",
"860Z200US75951","ZCTA5 75951","15026","968",
"860Z200US75954","ZCTA5 75954","2550","505",
"860Z200US75956","ZCTA5 75956","8275","864",
"860Z200US75959","ZCTA5 75959","742","313",
"860Z200US75960","ZCTA5 75960","606","349",
"860Z200US75961","ZCTA5 75961","14909","1081",
"860Z200US75962","ZCTA5 75962","3149","708",
"860Z200US75964","ZCTA5 75964","19889","1172",
"860Z200US75965","ZCTA5 75965","18231","962",
"860Z200US75966","ZCTA5 75966","4462","451",
"860Z200US75968","ZCTA5 75968","2235","341",
"860Z200US75969","ZCTA5 75969","3719","774",
"860Z200US75972","ZCTA5 75972","6190","520",
"860Z200US75973","ZCTA5 75973","2809","414",
"860Z200US75974","ZCTA5 75974","3296","502",
"860Z200US75975","ZCTA5 75975","3868","489",
"860Z200US75976","ZCTA5 75976","1239","368",
"860Z200US75977","ZCTA5 75977","378","195",
"860Z200US75979","ZCTA5 75979","12023","768",
"860Z200US75980","ZCTA5 75980","2407","418",
"860Z200US76001","ZCTA5 76001","37134","3273",
"860Z200US76002","ZCTA5 76002","34402","2599",
"860Z200US76005","ZCTA5 76005","3967","1353",
"860Z200US76006","ZCTA5 76006","24547","1318",
"860Z200US76008","ZCTA5 76008","22091","1498",
"860Z200US76009","ZCTA5 76009","20751","1290",
"860Z200US76010","ZCTA5 76010","57448","2613",
"860Z200US76011","ZCTA5 76011","21701","1523",
"860Z200US76012","ZCTA5 76012","28750","1759",
"860Z200US76013","ZCTA5 76013","34457","2024",
"860Z200US76014","ZCTA5 76014","32460","2151",
"860Z200US76015","ZCTA5 76015","17629","1494",
"860Z200US76016","ZCTA5 76016","31008","2242",
"860Z200US76017","ZCTA5 76017","45429","2374",
"860Z200US76018","ZCTA5 76018","28553","2063",
"860Z200US76020","ZCTA5 76020","32443","1886",
"860Z200US76021","ZCTA5 76021","35401","1273",
"860Z200US76022","ZCTA5 76022","14224","1262",
"860Z200US76023","ZCTA5 76023","7203","1016",
"860Z200US76028","ZCTA5 76028","74217","1936",
"860Z200US76031","ZCTA5 76031","18996","1541",
"860Z200US76033","ZCTA5 76033","26174","916",
"860Z200US76034","ZCTA5 76034","25717","132",
"860Z200US76035","ZCTA5 76035","2844","702",
"860Z200US76036","ZCTA5 76036","29594","1666",
"860Z200US76039","ZCTA5 76039","40657","1490",
"860Z200US76040","ZCTA5 76040","30787","1684",
"860Z200US76041","ZCTA5 76041","370","177",
"860Z200US76043","ZCTA5 76043","7094","558",
"860Z200US76044","ZCTA5 76044","6466","847",
"860Z200US76048","ZCTA5 76048","25691","1319",
"860Z200US76049","ZCTA5 76049","29154","1263",
"860Z200US76050","ZCTA5 76050","6760","800",
"860Z200US76051","ZCTA5 76051","50066","253",
"860Z200US76052","ZCTA5 76052","26240","2141",
"860Z200US76053","ZCTA5 76053","31513","1363",
"860Z200US76054","ZCTA5 76054","11989","1044",
"860Z200US76055","ZCTA5 76055","3255","460",
"860Z200US76058","ZCTA5 76058","20702","1324",
"860Z200US76059","ZCTA5 76059","4982","366",
"860Z200US76060","ZCTA5 76060","8183","238",
"860Z200US76061","ZCTA5 76061","262","293",
"860Z200US76063","ZCTA5 76063","76867","1472",
"860Z200US76064","ZCTA5 76064","1999","462",
"860Z200US76065","ZCTA5 76065","40814","841",
"860Z200US76066","ZCTA5 76066","5030","1609",
"860Z200US76067","ZCTA5 76067","20420","600",
"860Z200US76070","ZCTA5 76070","814","458",
"860Z200US76071","ZCTA5 76071","4242","651",
"860Z200US76073","ZCTA5 76073","6443","945",
"860Z200US76077","ZCTA5 76077","491","187",
"860Z200US76078","ZCTA5 76078","8753","996",
"860Z200US76082","ZCTA5 76082","22082","1692",
"860Z200US76084","ZCTA5 76084","10375","931",
"860Z200US76085","ZCTA5 76085","11143","1268",
"860Z200US76086","ZCTA5 76086","21054","1160",
"860Z200US76087","ZCTA5 76087","28779","2108",
"860Z200US76088","ZCTA5 76088","14669","1232",
"860Z200US76092","ZCTA5 76092","31276","328",
"860Z200US76093","ZCTA5 76093","3239","918",
"860Z200US76102","ZCTA5 76102","10650","1227",
"860Z200US76103","ZCTA5 76103","17363","1935",
"860Z200US76104","ZCTA5 76104","18956","1648",
"860Z200US76105","ZCTA5 76105","24277","1878",
"860Z200US76106","ZCTA5 76106","37437","2947",
"860Z200US76107","ZCTA5 76107","29929","1597",
"860Z200US76108","ZCTA5 76108","44125","1743",
"860Z200US76109","ZCTA5 76109","24606","1341",
"860Z200US76110","ZCTA5 76110","33505","2627",
"860Z200US76111","ZCTA5 76111","21591","1701",
"860Z200US76112","ZCTA5 76112","42404","2185",
"860Z200US76114","ZCTA5 76114","27683","1393",
"860Z200US76115","ZCTA5 76115","21824","1577",
"860Z200US76116","ZCTA5 76116","49319","2657",
"860Z200US76117","ZCTA5 76117","32438","1534",
"860Z200US76118","ZCTA5 76118","16674","1252",
"860Z200US76119","ZCTA5 76119","51037","2713",
"860Z200US76120","ZCTA5 76120","20518","1863",
"860Z200US76123","ZCTA5 76123","38575","3086",
"860Z200US76126","ZCTA5 76126","24946","1154",
"860Z200US76127","ZCTA5 76127","1781","481",
"860Z200US76129","ZCTA5 76129","1700","1274",
"860Z200US76131","ZCTA5 76131","47569","3391",
"860Z200US76132","ZCTA5 76132","26437","1621",
"860Z200US76133","ZCTA5 76133","54186","3731",
"860Z200US76134","ZCTA5 76134","29208","2523",
"860Z200US76135","ZCTA5 76135","18939","1813",
"860Z200US76137","ZCTA5 76137","59273","2982",
"860Z200US76140","ZCTA5 76140","31703","2465",
"860Z200US76148","ZCTA5 76148","24578","1168",
"860Z200US76155","ZCTA5 76155","6427","791",
"860Z200US76164","ZCTA5 76164","14081","1141",
"860Z200US76177","ZCTA5 76177","19320","2345",
"860Z200US76179","ZCTA5 76179","70425","3615",
"860Z200US76180","ZCTA5 76180","36974","1406",
"860Z200US76182","ZCTA5 76182","30911","1412",
"860Z200US76201","ZCTA5 76201","28415","1918",
"860Z200US76203","ZCTA5 76203","1178","618",
"860Z200US76205","ZCTA5 76205","20365","1847",
"860Z200US76207","ZCTA5 76207","15961","1549",
"860Z200US76208","ZCTA5 76208","26598","1961",
"860Z200US76209","ZCTA5 76209","26660","1696",
"860Z200US76210","ZCTA5 76210","44367","1976",
"860Z200US76225","ZCTA5 76225","3193","531",
"860Z200US76226","ZCTA5 76226","34829","2205",
"860Z200US76227","ZCTA5 76227","43088","2515",
"860Z200US76228","ZCTA5 76228","1210","246",
"860Z200US76230","ZCTA5 76230","9921","510",
"860Z200US76233","ZCTA5 76233","3535","616",
"860Z200US76234","ZCTA5 76234","19147","1252",
"860Z200US76238","ZCTA5 76238","332","123",
"860Z200US76239","ZCTA5 76239","1080","233",
"860Z200US76240","ZCTA5 76240","29209","997",
"860Z200US76241","ZCTA5 76241","9","18",
"860Z200US76244","ZCTA5 76244","74884","4792",
"860Z200US76245","ZCTA5 76245","1731","480",
"860Z200US76247","ZCTA5 76247","16511","1408",
"860Z200US76248","ZCTA5 76248","40553","724",
"860Z200US76249","ZCTA5 76249","9235","745",
"860Z200US76250","ZCTA5 76250","1026","206",
"860Z200US76251","ZCTA5 76251","700","183",
"860Z200US76252","ZCTA5 76252","2424","397",
"860Z200US76253","ZCTA5 76253","348","222",
"860Z200US76255","ZCTA5 76255","5514","285",
"860Z200US76258","ZCTA5 76258","7056","582",
"860Z200US76259","ZCTA5 76259","5469","982",
"860Z200US76261","ZCTA5 76261","244","107",
